zone_id,date,bike_availability
Z083,2025-02-27,147.0
Z083,2025-02-28,16.0
Z083,2025-03-01,145.0
Z083,2025-03-02,129.0
Z083,2025-03-03,114.0
Z083,2025-03-04,171.0
Z083,2025-03-05,39.0
Z083,2025-03-06,163.0
Z083,2025-03-07,80.0
Z083,2025-03-08,30.0
Z083,2025-03-09,61.0
Z083,2025-03-10,44.0
Z083,2025-03-11,115.0
Z083,2025-03-12,120.0
Z083,2025-03-13,171.0
Z083,2025-03-14,8.0
Z083,2025-03-15,177.0
Z083,2025-03-16,5.0
Z083,2025-03-17,11.0
Z083,2025-03-18,125.0
Z083,2025-03-19,89.0
Z083,2025-03-20,178.0
Z083,2025-03-21,47.0
Z083,2025-03-22,181.0
Z083,2025-03-23,135.0
Z083,2025-03-24,
Z083,2025-03-25,48.0
Z083,2025-03-26,19.0
Z083,2025-03-27,167.0
Z083,2025-03-28,73.0
Z083,2025-03-29,40.0
Z083,2025-03-30,129.0
Z083,2025-03-31,26.0
Z084,2025-01-01,98.0
Z084,2025-01-02,0.0
Z084,2025-01-03,57.0
Z084,2025-01-04,120.0
Z084,2025-01-05,149.0
Z084,2025-01-06,11.0
Z084,2025-01-07,92.0
Z084,2025-01-08,133.0
Z084,2025-01-09,76.0
Z084,2025-01-10,54.0
Z084,2025-01-11,11.0
Z084,2025-01-12,176.0
Z084,2025-01-13,94.0
Z084,2025-01-14,116.0
Z084,2025-01-15,58.0
Z084,2025-01-16,92.0
Z084,2025-01-17,24.0
Z084,2025-01-18,121.0
Z084,2025-01-19,128.0
Z084,2025-01-20,87.0
Z084,2025-01-21,12.0
Z084,2025-01-22,151.0
Z084,2025-01-23,199.0
Z084,2025-01-24,66.0
Z084,2025-01-25,98.0
Z084,2025-01-26,159.0
Z084,2025-01-27,29.0
Z084,2025-01-28,61.0
Z084,2025-01-29,40.0
Z084,2025-01-30,177.0
Z084,2025-01-31,176.0
Z084,2025-02-01,
Z084,2025-02-02,42.0
Z084,2025-02-03,
Z084,2025-02-04,189.0
Z084,2025-02-05,25.0
Z084,2025-02-06,49.0
Z084,2025-02-07,163.0
Z084,2025-02-08,114.0
Z084,2025-02-09,61.0
Z084,2025-02-10,107.0
Z084,2025-02-11,122.0
Z084,2025-02-12,48.0
Z084,2025-02-13,82.0
Z084,2025-02-14,175.0
Z084,2025-02-15,158.0
Z084,2025-02-16,36.0
Z084,2025-02-17,66.0
Z084,2025-02-18,23.0
Z084,2025-02-19,
Z084,2025-02-20,
Z084,2025-02-21,9.0
Z084,2025-02-22,114.0
Z084,2025-02-23,100.0
Z084,2025-02-24,112.0
Z084,2025-02-25,116.0
Z084,2025-02-26,179.0
Z084,2025-02-27,55.0
Z084,2025-02-28,129.0
Z084,2025-03-01,60.0
Z084,2025-03-02,25.0
Z084,2025-03-03,92.0
Z084,2025-03-04,109.0
Z084,2025-03-05,187.0
Z084,2025-03-06,164.0
Z084,2025-03-07,193.0
Z084,2025-03-08,176.0
Z084,2025-03-09,37.0
Z084,2025-03-10,56.0
Z084,2025-03-11,
Z084,2025-03-12,
Z084,2025-03-13,24.0
Z084,2025-03-14,74.0
Z084,2025-03-15,134.0
Z084,2025-03-16,129.0
Z084,2025-03-17,84.0
Z084,2025-03-18,192.0
Z084,2025-03-19,84.0
Z084,2025-03-20,136.0
Z084,2025-03-21,105.0
Z084,2025-03-22,165.0
Z084,2025-03-23,182.0
Z084,2025-03-24,169.0
Z084,2025-03-25,
Z084,2025-03-26,
Z084,2025-03-27,95.0
Z084,2025-03-28,23.0
Z084,2025-03-29,83.0
Z084,2025-03-30,79.0
Z084,2025-03-31,19.0
Z085,2025-01-01,167.0
Z085,2025-01-02,
Z085,2025-01-03,186.0
Z085,2025-01-04,154.0
Z085,2025-01-05,38.0
Z085,2025-01-06,7.0
Z085,2025-01-07,88.0
Z085,2025-01-08,181.0
Z085,2025-01-09,70.0
Z085,2025-01-10,70.0
Z085,2025-01-11,46.0
Z085,2025-01-12,137.0
Z085,2025-01-13,82.0
Z085,2025-01-14,165.0
Z085,2025-01-15,5.0
Z085,2025-01-16,113.0
Z085,2025-01-17,34.0
Z085,2025-01-18,68.0
Z085,2025-01-19,192.0
Z085,2025-01-20,61.0
Z085,2025-01-21,104.0
Z085,2025-01-22,57.0
Z085,2025-01-23,32.0
Z085,2025-01-24,12.0
Z085,2025-01-25,2.0
Z085,2025-01-26,157.0
Z085,2025-01-27,143.0
Z085,2025-01-28,118.0
Z085,2025-01-29,185.0
Z085,2025-01-30,17.0
Z085,2025-01-31,
Z085,2025-02-01,92.0
Z085,2025-02-02,181.0
Z085,2025-02-03,193.0
Z085,2025-02-04,0.0
Z085,2025-02-05,
Z085,2025-02-06,155.0
Z085,2025-02-07,
Z085,2025-02-08,46.0
Z085,2025-02-09,16.0
Z085,2025-02-10,68.0
Z085,2025-02-11,197.0
Z085,2025-02-12,
Z085,2025-02-13,135.0
Z085,2025-02-14,95.0
Z085,2025-02-15,105.0
Z085,2025-02-16,182.0
Z085,2025-02-17,177.0
Z085,2025-02-18,195.0
Z085,2025-02-19,195.0
Z085,2025-02-20,40.0
Z085,2025-02-21,14.0
Z085,2025-02-22,12.0
Z085,2025-02-23,134.0
Z085,2025-02-24,140.0
Z085,2025-02-25,182.0
Z085,2025-02-26,9.0
Z085,2025-02-27,24.0
Z085,2025-02-28,179.0
Z085,2025-03-01,104.0
Z085,2025-03-02,169.0
Z085,2025-03-03,106.0
Z085,2025-03-04,179.0
Z085,2025-03-05,174.0
Z085,2025-03-06,84.0
Z085,2025-03-07,83.0
Z085,2025-03-08,186.0
Z085,2025-03-09,185.0
Z085,2025-03-10,133.0
Z085,2025-03-11,75.0
Z085,2025-03-12,41.0
Z085,2025-03-13,134.0
Z085,2025-03-14,174.0
Z085,2025-03-15,40.0
Z085,2025-03-16,130.0
Z085,2025-03-17,6.0
Z085,2025-03-18,96.0
Z085,2025-03-19,167.0
Z085,2025-03-20,
Z085,2025-03-21,153.0
Z085,2025-03-22,42.0
Z085,2025-03-23,190.0
Z085,2025-03-24,155.0
Z085,2025-03-25,127.0
Z085,2025-03-26,45.0
Z085,2025-03-27,108.0
Z085,2025-03-28,60.0
Z085,2025-03-29,118.0
Z085,2025-03-30,
Z085,2025-03-31,69.0
Z086,2025-01-01,25.0
Z086,2025-01-02,29.0
Z086,2025-01-03,63.0
Z086,2025-01-04,75.0
Z086,2025-01-05,159.0
Z086,2025-01-06,
Z086,2025-01-07,136.0
Z086,2025-01-08,72.0
Z086,2025-01-09,116.0
Z086,2025-01-10,183.0
Z086,2025-01-11,190.0
Z086,2025-01-12,158.0
Z086,2025-01-13,129.0
Z086,2025-01-14,129.0
Z086,2025-01-15,66.0
Z086,2025-01-16,147.0
Z086,2025-01-17,29.0
Z086,2025-01-18,124.0
Z086,2025-01-19,90.0
Z086,2025-01-20,75.0
Z086,2025-01-21,68.0
Z086,2025-01-22,121.0
Z086,2025-01-23,36.0
Z086,2025-01-24,120.0
Z086,2025-01-25,60.0
Z086,2025-01-26,140.0
Z086,2025-01-27,140.0
Z086,2025-01-28,23.0
Z086,2025-01-29,53.0
Z086,2025-01-30,62.0
Z086,2025-01-31,105.0
Z086,2025-02-01,16.0
Z086,2025-02-02,84.0
Z086,2025-02-03,24.0
Z086,2025-02-04,73.0
Z086,2025-02-05,78.0
Z086,2025-02-06,
Z086,2025-02-07,106.0
Z086,2025-02-08,133.0
Z086,2025-02-09,13.0
Z086,2025-02-10,114.0
Z086,2025-02-11,100.0
Z086,2025-02-12,181.0
Z086,2025-02-13,136.0
Z086,2025-02-14,95.0
Z086,2025-02-15,47.0
Z086,2025-02-16,156.0
Z086,2025-02-17,151.0
Z086,2025-02-18,145.0
Z086,2025-02-19,197.0
Z086,2025-02-20,100.0
Z086,2025-02-21,153.0
Z086,2025-02-22,198.0
Z086,2025-02-23,61.0
Z086,2025-02-24,139.0
Z086,2025-02-25,25.0
Z086,2025-02-26,136.0
Z086,2025-02-27,171.0
Z086,2025-02-28,136.0
Z086,2025-03-01,6.0
Z086,2025-03-02,154.0
Z086,2025-03-03,54.0
Z086,2025-03-04,62.0
Z086,2025-03-05,78.0
Z086,2025-03-06,40.0
Z086,2025-03-07,18.0
Z086,2025-03-08,118.0
Z086,2025-03-09,32.0
Z086,2025-03-10,186.0
Z086,2025-03-11,99.0
Z086,2025-03-12,123.0
Z086,2025-03-13,65.0
Z086,2025-03-14,62.0
Z086,2025-03-15,24.0
Z086,2025-03-16,86.0
Z086,2025-03-17,24.0
Z086,2025-03-18,128.0
Z086,2025-03-19,36.0
Z086,2025-03-20,22.0
Z086,2025-03-21,93.0
Z086,2025-03-22,29.0
Z086,2025-03-23,104.0
Z086,2025-03-24,72.0
Z086,2025-03-25,166.0
Z086,2025-03-26,81.0
Z086,2025-03-27,32.0
Z086,2025-03-28,62.0
Z086,2025-03-29,121.0
Z086,2025-03-30,51.0
Z086,2025-03-31,95.0
Z087,2025-01-01,105.0
Z087,2025-01-02,185.0
Z087,2025-01-03,124.0
Z087,2025-01-04,98.0
Z087,2025-01-05,113.0
Z087,2025-01-06,112.0
Z087,2025-01-07,
Z087,2025-01-08,158.0
Z087,2025-01-09,12.0
Z087,2025-01-10,87.0
Z087,2025-01-11,67.0
Z087,2025-01-12,179.0
Z087,2025-01-13,195.0
Z087,2025-01-14,174.0
Z087,2025-01-15,184.0
Z087,2025-01-16,115.0
Z087,2025-01-17,14.0
Z087,2025-01-18,30.0
Z087,2025-01-19,181.0
Z087,2025-01-20,198.0
Z087,2025-01-21,48.0
Z087,2025-01-22,146.0
Z087,2025-01-23,145.0
Z087,2025-01-24,
Z087,2025-01-25,172.0
Z087,2025-01-26,167.0
Z087,2025-01-27,161.0
Z087,2025-01-28,10.0
Z087,2025-01-29,182.0
Z087,2025-01-30,141.0
Z087,2025-01-31,9.0
Z087,2025-02-01,33.0
Z087,2025-02-02,8.0
Z087,2025-02-03,127.0
Z087,2025-02-04,196.0
Z087,2025-02-05,35.0
Z087,2025-02-06,165.0
Z087,2025-02-07,191.0
Z087,2025-02-08,153.0
Z087,2025-02-09,133.0
Z087,2025-02-10,46.0
Z087,2025-02-11,125.0
Z087,2025-02-12,
Z087,2025-02-13,170.0
Z087,2025-02-14,117.0
Z087,2025-02-15,81.0
Z087,2025-02-16,81.0
Z087,2025-02-17,164.0
Z087,2025-02-18,179.0
Z087,2025-02-19,102.0
Z087,2025-02-20,100.0
Z087,2025-02-21,109.0
Z087,2025-02-22,4.0
Z087,2025-02-23,108.0
Z087,2025-02-24,88.0
Z087,2025-02-25,26.0
Z087,2025-02-26,110.0
Z087,2025-02-27,199.0
Z087,2025-02-28,111.0
Z087,2025-03-01,185.0
Z087,2025-03-02,128.0
Z087,2025-03-03,176.0
Z087,2025-03-04,45.0
Z087,2025-03-05,
Z087,2025-03-06,109.0
Z087,2025-03-07,
Z087,2025-03-08,158.0
Z087,2025-03-09,33.0
Z087,2025-03-10,30.0
Z087,2025-03-11,146.0
Z087,2025-03-12,23.0
Z087,2025-03-13,33.0
Z087,2025-03-14,29.0
Z087,2025-03-15,141.0
Z087,2025-03-16,27.0
Z087,2025-03-17,198.0
Z087,2025-03-18,84.0
Z087,2025-03-19,161.0
Z087,2025-03-20,68.0
Z087,2025-03-21,83.0
Z087,2025-03-22,76.0
Z087,2025-03-23,58.0
Z087,2025-03-24,84.0
Z087,2025-03-25,169.0
Z087,2025-03-26,127.0
Z087,2025-03-27,159.0
Z087,2025-03-28,30.0
Z087,2025-03-29,188.0
Z087,2025-03-30,60.0
Z087,2025-03-31,21.0
Z088,2025-01-01,
Z088,2025-01-02,78.0
Z088,2025-01-03,
Z088,2025-01-04,6.0
Z088,2025-01-05,121.0
Z088,2025-01-06,191.0
Z088,2025-01-07,145.0
Z088,2025-01-08,113.0
Z088,2025-01-09,130.0
Z088,2025-01-10,141.0
Z088,2025-01-11,110.0
Z088,2025-01-12,23.0
Z088,2025-01-13,181.0
Z088,2025-01-14,95.0
Z088,2025-01-15,129.0
Z088,2025-01-16,
Z088,2025-01-17,132.0
Z088,2025-01-18,48.0
Z088,2025-01-19,185.0
Z088,2025-01-20,125.0
Z088,2025-01-21,
Z088,2025-01-22,171.0
Z088,2025-01-23,19.0
Z088,2025-01-24,
Z088,2025-01-25,44.0
Z088,2025-01-26,197.0
Z088,2025-01-27,52.0
Z088,2025-01-28,10.0
Z088,2025-01-29,93.0
Z088,2025-01-30,91.0
Z088,2025-01-31,64.0
Z088,2025-02-01,
Z088,2025-02-02,52.0
Z088,2025-02-03,37.0
Z088,2025-02-04,19.0
Z088,2025-02-05,26.0
Z088,2025-02-06,144.0
Z088,2025-02-07,160.0
Z088,2025-02-08,176.0
Z088,2025-02-09,199.0
Z088,2025-02-10,172.0
Z088,2025-02-11,129.0
Z088,2025-02-12,83.0
Z088,2025-02-13,129.0
Z088,2025-02-14,102.0
Z088,2025-02-15,29.0
Z088,2025-02-16,165.0
Z088,2025-02-17,196.0
Z088,2025-02-18,52.0
Z088,2025-02-19,145.0
Z088,2025-02-20,
Z088,2025-02-21,52.0
Z088,2025-02-22,87.0
Z088,2025-02-23,16.0
Z088,2025-02-24,86.0
Z088,2025-02-25,130.0
Z088,2025-02-26,135.0
Z088,2025-02-27,132.0
Z088,2025-02-28,102.0
Z088,2025-03-01,67.0
Z088,2025-03-02,192.0
Z088,2025-03-03,164.0
Z088,2025-03-04,96.0
Z088,2025-03-05,171.0
Z088,2025-03-06,95.0
Z088,2025-03-07,197.0
Z088,2025-03-08,150.0
Z088,2025-03-09,0.0
Z088,2025-03-10,58.0
Z088,2025-03-11,
Z088,2025-03-12,102.0
Z088,2025-03-13,85.0
Z088,2025-03-14,181.0
Z088,2025-03-15,187.0
Z088,2025-03-16,55.0
Z088,2025-03-17,140.0
Z088,2025-03-18,59.0
Z088,2025-03-19,18.0
Z088,2025-03-20,122.0
Z088,2025-03-21,83.0
Z088,2025-03-22,5.0
Z088,2025-03-23,69.0
Z088,2025-03-24,104.0
Z088,2025-03-25,161.0
Z088,2025-03-26,123.0
Z088,2025-03-27,29.0
Z088,2025-03-28,104.0
Z088,2025-03-29,188.0
Z088,2025-03-30,20.0
Z088,2025-03-31,22.0
Z089,2025-01-01,134.0
Z089,2025-01-02,75.0
Z089,2025-01-03,50.0
Z089,2025-01-04,120.0
Z089,2025-01-05,180.0
Z089,2025-01-06,62.0
Z089,2025-01-07,1.0
Z089,2025-01-08,121.0
Z089,2025-01-09,144.0
Z089,2025-01-10,68.0
Z089,2025-01-11,103.0
Z089,2025-01-12,147.0
Z089,2025-01-13,21.0
Z089,2025-01-14,123.0
Z089,2025-01-15,98.0
Z089,2025-01-16,69.0
Z089,2025-01-17,44.0
Z089,2025-01-18,162.0
Z089,2025-01-19,31.0
Z089,2025-01-20,158.0
Z089,2025-01-21,110.0
Z089,2025-01-22,
Z089,2025-01-23,152.0
Z089,2025-01-24,89.0
Z089,2025-01-25,145.0
Z089,2025-01-26,41.0
Z089,2025-01-27,180.0
Z089,2025-01-28,90.0
Z089,2025-01-29,84.0
Z089,2025-01-30,1.0
Z089,2025-01-31,
Z089,2025-02-01,150.0
Z089,2025-02-02,182.0
Z089,2025-02-03,108.0
Z089,2025-02-04,64.0
Z089,2025-02-05,114.0
Z089,2025-02-06,198.0
Z089,2025-02-07,169.0
Z089,2025-02-08,45.0
Z089,2025-02-09,153.0
Z089,2025-02-10,105.0
Z089,2025-02-11,21.0
Z089,2025-02-12,137.0
Z089,2025-02-13,170.0
Z089,2025-02-14,
Z089,2025-02-15,108.0
Z089,2025-02-16,
Z089,2025-02-17,131.0
Z089,2025-02-18,162.0
Z089,2025-02-19,38.0
Z089,2025-02-20,32.0
Z089,2025-02-21,148.0
Z089,2025-02-22,63.0
Z089,2025-02-23,199.0
Z089,2025-02-24,9.0
Z089,2025-02-25,116.0
Z089,2025-02-26,29.0
Z089,2025-02-27,63.0
Z089,2025-02-28,85.0
Z089,2025-03-01,198.0
Z089,2025-03-02,194.0
Z089,2025-03-03,
Z089,2025-03-04,113.0
Z089,2025-03-05,155.0
Z089,2025-03-06,42.0
Z089,2025-03-07,22.0
Z089,2025-03-08,43.0
Z089,2025-03-09,159.0
Z089,2025-03-10,76.0
Z089,2025-03-11,137.0
Z089,2025-03-12,104.0
Z089,2025-03-13,60.0
Z089,2025-03-14,87.0
Z089,2025-03-15,65.0
Z089,2025-03-16,152.0
Z089,2025-03-17,
Z089,2025-03-18,85.0
Z089,2025-03-19,23.0
Z089,2025-03-20,182.0
Z089,2025-03-21,60.0
Z089,2025-03-22,172.0
Z089,2025-03-23,34.0
Z089,2025-03-24,76.0
Z089,2025-03-25,153.0
Z089,2025-03-26,101.0
Z089,2025-03-27,66.0
Z089,2025-03-28,144.0
Z089,2025-03-29,17.0
Z089,2025-03-30,146.0
Z089,2025-03-31,33.0
Z090,2025-01-01,21.0
Z090,2025-01-02,82.0
Z090,2025-01-03,9.0
Z090,2025-01-04,178.0
Z090,2025-01-05,19.0
Z090,2025-01-06,83.0
Z090,2025-01-07,79.0
Z090,2025-01-08,172.0
Z090,2025-01-09,114.0
Z090,2025-01-10,138.0
Z090,2025-01-11,199.0
Z090,2025-01-12,24.0
Z090,2025-01-13,
Z090,2025-01-14,66.0
Z090,2025-01-15,160.0
Z090,2025-01-16,189.0
Z090,2025-01-17,36.0
Z090,2025-01-18,159.0
Z090,2025-01-19,135.0
Z090,2025-01-20,136.0
Z090,2025-01-21,85.0
Z090,2025-01-22,169.0
Z090,2025-01-23,47.0
Z090,2025-01-24,112.0
Z090,2025-01-25,148.0
Z090,2025-01-26,52.0
Z090,2025-01-27,92.0
Z090,2025-01-28,170.0
Z090,2025-01-29,
Z090,2025-01-30,25.0
Z090,2025-01-31,155.0
Z090,2025-02-01,65.0
Z090,2025-02-02,103.0
Z090,2025-02-03,17.0
Z090,2025-02-04,131.0
Z090,2025-02-05,
Z090,2025-02-06,126.0
Z090,2025-02-07,12.0
Z090,2025-02-08,192.0
Z090,2025-02-09,99.0
Z090,2025-02-10,39.0
Z090,2025-02-11,148.0
Z090,2025-02-12,15.0
Z090,2025-02-13,125.0
Z090,2025-02-14,153.0
Z090,2025-02-15,190.0
Z090,2025-02-16,96.0
Z090,2025-02-17,172.0
Z090,2025-02-18,161.0
Z090,2025-02-19,187.0
Z090,2025-02-20,54.0
Z090,2025-02-21,102.0
Z090,2025-02-22,105.0
Z090,2025-02-23,52.0
Z090,2025-02-24,150.0
Z090,2025-02-25,
Z090,2025-02-26,107.0
Z090,2025-02-27,16.0
Z090,2025-02-28,45.0
Z090,2025-03-01,95.0
Z090,2025-03-02,23.0
Z090,2025-03-03,111.0
Z090,2025-03-04,0.0
Z090,2025-03-05,116.0
Z090,2025-03-06,173.0
Z090,2025-03-07,192.0
Z090,2025-03-08,22.0
Z090,2025-03-09,75.0
Z090,2025-03-10,160.0
Z090,2025-03-11,46.0
Z090,2025-03-12,34.0
Z090,2025-03-13,
Z090,2025-03-14,147.0
Z090,2025-03-15,151.0
Z090,2025-03-16,35.0
Z090,2025-03-17,66.0
Z090,2025-03-18,138.0
Z090,2025-03-19,
Z090,2025-03-20,41.0
Z090,2025-03-21,124.0
Z090,2025-03-22,143.0
Z090,2025-03-23,23.0
Z090,2025-03-24,4.0
Z090,2025-03-25,150.0
Z090,2025-03-26,188.0
Z090,2025-03-27,169.0
Z090,2025-03-28,177.0
Z090,2025-03-29,157.0
Z090,2025-03-30,17.0
Z090,2025-03-31,19.0
Z091,2025-01-01,178.0
Z091,2025-01-02,192.0
Z091,2025-01-03,31.0
Z091,2025-01-04,158.0
Z091,2025-01-05,103.0
Z091,2025-01-06,191.0
Z091,2025-01-07,83.0
Z091,2025-01-08,130.0
Z091,2025-01-09,171.0
Z091,2025-01-10,90.0
Z091,2025-01-11,12.0
Z091,2025-01-12,53.0
Z091,2025-01-13,114.0
Z091,2025-01-14,52.0
Z091,2025-01-15,122.0
Z091,2025-01-16,112.0
Z091,2025-01-17,90.0
Z091,2025-01-18,128.0
Z091,2025-01-19,131.0
Z091,2025-01-20,61.0
Z091,2025-01-21,171.0
Z091,2025-01-22,
Z091,2025-01-23,109.0
Z091,2025-01-24,135.0
Z091,2025-01-25,90.0
Z091,2025-01-26,131.0
Z091,2025-01-27,30.0
Z091,2025-01-28,103.0
Z091,2025-01-29,173.0
Z091,2025-01-30,41.0
Z091,2025-01-31,97.0
Z091,2025-02-01,112.0
Z091,2025-02-02,141.0
Z091,2025-02-03,95.0
Z091,2025-02-04,150.0
Z091,2025-02-05,28.0
Z091,2025-02-06,33.0
Z091,2025-02-07,82.0
Z091,2025-02-08,176.0
Z091,2025-02-09,46.0
Z091,2025-02-10,178.0
Z091,2025-02-11,190.0
Z091,2025-02-12,52.0
Z091,2025-02-13,20.0
Z091,2025-02-14,144.0
Z091,2025-02-15,126.0
Z091,2025-02-16,56.0
Z091,2025-02-17,199.0
Z091,2025-02-18,33.0
Z091,2025-02-19,165.0
Z091,2025-02-20,94.0
Z091,2025-02-21,68.0
Z091,2025-02-22,81.0
Z091,2025-02-23,92.0
Z091,2025-02-24,31.0
Z091,2025-02-25,97.0
Z091,2025-02-26,189.0
Z091,2025-02-27,111.0
Z091,2025-02-28,149.0
Z091,2025-03-01,69.0
Z091,2025-03-02,176.0
Z091,2025-03-03,60.0
Z091,2025-03-04,175.0
Z091,2025-03-05,171.0
Z091,2025-03-06,46.0
Z091,2025-03-07,90.0
Z091,2025-03-08,146.0
Z091,2025-03-09,
Z091,2025-03-10,80.0
Z091,2025-03-11,40.0
Z091,2025-03-12,162.0
Z091,2025-03-13,85.0
Z091,2025-03-14,114.0
Z091,2025-03-15,6.0
Z091,2025-03-16,173.0
Z091,2025-03-17,89.0
Z091,2025-03-18,95.0
Z091,2025-03-19,27.0
Z091,2025-03-20,6.0
Z091,2025-03-21,66.0
Z091,2025-03-22,117.0
Z091,2025-03-23,86.0
Z091,2025-03-24,163.0
Z091,2025-03-25,46.0
Z091,2025-03-26,50.0
Z091,2025-03-27,30.0
Z091,2025-03-28,71.0
Z091,2025-03-29,144.0
Z091,2025-03-30,113.0
Z091,2025-03-31,43.0
Z092,2025-01-01,198.0
Z092,2025-01-02,88.0
Z092,2025-01-03,130.0
Z092,2025-01-04,
Z092,2025-01-05,67.0
Z092,2025-01-06,80.0
Z092,2025-01-07,199.0
Z092,2025-01-08,64.0
Z092,2025-01-09,43.0
Z092,2025-01-10,8.0
Z092,2025-01-11,
Z092,2025-01-12,167.0
Z092,2025-01-13,97.0
Z092,2025-01-14,
Z092,2025-01-15,130.0
Z092,2025-01-16,80.0
Z092,2025-01-17,197.0
Z092,2025-01-18,46.0
Z092,2025-01-19,168.0
Z092,2025-01-20,152.0
Z092,2025-01-21,149.0
Z092,2025-01-22,42.0
Z092,2025-01-23,172.0
Z092,2025-01-24,18.0
Z092,2025-01-25,184.0
Z092,2025-01-26,78.0
Z092,2025-01-27,54.0
Z092,2025-01-28,62.0
Z092,2025-01-29,131.0
Z092,2025-01-30,16.0
Z092,2025-01-31,15.0
Z092,2025-02-01,32.0
Z092,2025-02-02,
Z092,2025-02-03,129.0
Z092,2025-02-04,114.0
Z092,2025-02-05,119.0
Z092,2025-02-06,136.0
Z092,2025-02-07,140.0
Z092,2025-02-08,56.0
Z092,2025-02-09,82.0
Z092,2025-02-10,90.0
Z092,2025-02-11,113.0
Z092,2025-02-12,19.0
Z092,2025-02-13,41.0
Z092,2025-02-14,
Z092,2025-02-15,178.0
Z092,2025-02-16,125.0
Z092,2025-02-17,96.0
Z092,2025-02-18,163.0
Z092,2025-02-19,64.0
Z092,2025-02-20,17.0
Z092,2025-02-21,59.0
Z092,2025-02-22,
Z092,2025-02-23,117.0
Z092,2025-02-24,132.0
Z092,2025-02-25,142.0
Z092,2025-02-26,106.0
Z092,2025-02-27,169.0
Z092,2025-02-28,146.0
Z092,2025-03-01,124.0
Z092,2025-03-02,136.0
Z092,2025-03-03,
Z092,2025-03-04,79.0
Z092,2025-03-05,191.0
Z092,2025-03-06,127.0
Z092,2025-03-07,188.0
Z092,2025-03-08,43.0
Z092,2025-03-09,159.0
Z092,2025-03-10,78.0
Z092,2025-03-11,119.0
Z092,2025-03-12,18.0
Z092,2025-03-13,95.0
Z092,2025-03-14,
Z092,2025-03-15,81.0
Z092,2025-03-16,114.0
Z092,2025-03-17,107.0
Z092,2025-03-18,197.0
Z092,2025-03-19,51.0
Z092,2025-03-20,150.0
Z092,2025-03-21,82.0
Z092,2025-03-22,1.0
Z092,2025-03-23,128.0
Z092,2025-03-24,128.0
Z092,2025-03-25,81.0
Z092,2025-03-26,162.0
Z092,2025-03-27,76.0
Z092,2025-03-28,189.0
Z092,2025-03-29,24.0
Z092,2025-03-30,7.0
Z092,2025-03-31,187.0
Z093,2025-01-01,170.0
Z093,2025-01-02,143.0
Z093,2025-01-03,69.0
Z093,2025-01-04,138.0
Z093,2025-01-05,0.0
Z093,2025-01-06,90.0
Z093,2025-01-07,55.0
Z093,2025-01-08,107.0
Z093,2025-01-09,139.0
Z093,2025-01-10,24.0
Z093,2025-01-11,171.0
Z093,2025-01-12,47.0
Z093,2025-01-13,32.0
Z093,2025-01-14,18.0
Z093,2025-01-15,17.0
Z093,2025-01-16,89.0
Z093,2025-01-17,10.0
Z093,2025-01-18,34.0
Z093,2025-01-19,128.0
Z093,2025-01-20,57.0
Z093,2025-01-21,190.0
Z093,2025-01-22,71.0
Z093,2025-01-23,172.0
Z093,2025-01-24,105.0
Z093,2025-01-25,15.0
Z093,2025-01-26,168.0
Z093,2025-01-27,171.0
Z093,2025-01-28,197.0
Z093,2025-01-29,79.0
Z093,2025-01-30,178.0
Z093,2025-01-31,
Z093,2025-02-01,141.0
Z093,2025-02-02,43.0
Z093,2025-02-03,104.0
Z093,2025-02-04,140.0
Z093,2025-02-05,48.0
Z093,2025-02-06,
Z093,2025-02-07,167.0
Z093,2025-02-08,162.0
Z093,2025-02-09,65.0
Z093,2025-02-10,186.0
Z093,2025-02-11,
Z093,2025-02-12,39.0
Z093,2025-02-13,161.0
Z093,2025-02-14,25.0
Z093,2025-02-15,107.0
Z093,2025-02-16,138.0
Z093,2025-02-17,28.0
Z093,2025-02-18,116.0
Z093,2025-02-19,
Z093,2025-02-20,67.0
Z093,2025-02-21,147.0
Z093,2025-02-22,188.0
Z093,2025-02-23,4.0
Z093,2025-02-24,80.0
Z093,2025-02-25,134.0
Z093,2025-02-26,6.0
Z093,2025-02-27,96.0
Z093,2025-02-28,45.0
Z093,2025-03-01,165.0
Z093,2025-03-02,128.0
Z093,2025-03-03,32.0
Z093,2025-03-04,113.0
Z093,2025-03-05,60.0
Z093,2025-03-06,129.0
Z093,2025-03-07,96.0
Z093,2025-03-08,4.0
Z093,2025-03-09,88.0
Z093,2025-03-10,20.0
Z093,2025-03-11,
Z093,2025-03-12,54.0
Z093,2025-03-13,73.0
Z093,2025-03-14,112.0
Z093,2025-03-15,153.0
Z093,2025-03-16,88.0
Z093,2025-03-17,144.0
Z093,2025-03-18,50.0
Z093,2025-03-19,170.0
Z093,2025-03-20,188.0
Z093,2025-03-21,43.0
Z093,2025-03-22,57.0
Z093,2025-03-23,50.0
Z093,2025-03-24,13.0
Z093,2025-03-25,194.0
Z093,2025-03-26,116.0
Z093,2025-03-27,65.0
Z093,2025-03-28,95.0
Z093,2025-03-29,108.0
Z093,2025-03-30,87.0
Z093,2025-03-31,90.0
Z094,2025-01-01,167.0
Z094,2025-01-02,146.0
Z094,2025-01-03,183.0
Z094,2025-01-04,100.0
Z094,2025-01-05,
Z094,2025-01-06,21.0
Z094,2025-01-07,65.0
Z094,2025-01-08,
Z094,2025-01-09,136.0
Z094,2025-01-10,
Z094,2025-01-11,166.0
