zone_id,date,parking_capacity
Z093,2025-03-16,817.0
Z093,2025-03-17,187.0
Z093,2025-03-18,993.0
Z093,2025-03-19,474.0
Z093,2025-03-20,827.0
Z093,2025-03-21,816.0
Z093,2025-03-22,
Z093,2025-03-23,556.0
Z093,2025-03-24,119.0
Z093,2025-03-25,920.0
Z093,2025-03-26,833.0
Z093,2025-03-27,749.0
Z093,2025-03-28,538.0
Z093,2025-03-29,
Z093,2025-03-30,422.0
Z093,2025-03-31,670.0
Z094,2025-01-01,497.0
Z094,2025-01-02,
Z094,2025-01-03,547.0
Z094,2025-01-04,
Z094,2025-01-05,
Z094,2025-01-06,528.0
Z094,2025-01-07,138.0
Z094,2025-01-08,858.0
Z094,2025-01-09,847.0
Z094,2025-01-10,379.0
Z094,2025-01-11,414.0
Z094,2025-01-12,421.0
Z094,2025-01-13,521.0
Z094,2025-01-14,407.0
Z094,2025-01-15,904.0
Z094,2025-01-16,693.0
Z094,2025-01-17,
Z094,2025-01-18,641.0
Z094,2025-01-19,940.0
Z094,2025-01-20,
Z094,2025-01-21,
Z094,2025-01-22,110.0
Z094,2025-01-23,525.0
Z094,2025-01-24,935.0
Z094,2025-01-25,230.0
Z094,2025-01-26,268.0
Z094,2025-01-27,
Z094,2025-01-28,165.0
Z094,2025-01-29,427.0
Z094,2025-01-30,401.0
Z094,2025-01-31,427.0
Z094,2025-02-01,365.0
Z094,2025-02-02,328.0
Z094,2025-02-03,751.0
Z094,2025-02-04,479.0
Z094,2025-02-05,
Z094,2025-02-06,662.0
Z094,2025-02-07,173.0
Z094,2025-02-08,576.0
Z094,2025-02-09,275.0
Z094,2025-02-10,479.0
Z094,2025-02-11,577.0
Z094,2025-02-12,
Z094,2025-02-13,151.0
Z094,2025-02-14,142.0
Z094,2025-02-15,880.0
Z094,2025-02-16,389.0
Z094,2025-02-17,455.0
Z094,2025-02-18,982.0
Z094,2025-02-19,984.0
Z094,2025-02-20,175.0
Z094,2025-02-21,264.0
Z094,2025-02-22,876.0
Z094,2025-02-23,706.0
Z094,2025-02-24,465.0
Z094,2025-02-25,715.0
Z094,2025-02-26,622.0
Z094,2025-02-27,594.0
Z094,2025-02-28,935.0
Z094,2025-03-01,980.0
Z094,2025-03-02,
Z094,2025-03-03,574.0
Z094,2025-03-04,623.0
Z094,2025-03-05,497.0
Z094,2025-03-06,540.0
Z094,2025-03-07,832.0
Z094,2025-03-08,910.0
Z094,2025-03-09,689.0
Z094,2025-03-10,593.0
Z094,2025-03-11,188.0
Z094,2025-03-12,910.0
Z094,2025-03-13,416.0
Z094,2025-03-14,110.0
Z094,2025-03-15,988.0
Z094,2025-03-16,100.0
Z094,2025-03-17,238.0
Z094,2025-03-18,333.0
Z094,2025-03-19,655.0
Z094,2025-03-20,873.0
Z094,2025-03-21,127.0
Z094,2025-03-22,419.0
Z094,2025-03-23,490.0
Z094,2025-03-24,686.0
Z094,2025-03-25,377.0
Z094,2025-03-26,793.0
Z094,2025-03-27,876.0
Z094,2025-03-28,273.0
Z094,2025-03-29,667.0
Z094,2025-03-30,759.0
Z094,2025-03-31,751.0
Z095,2025-01-01,994.0
Z095,2025-01-02,928.0
Z095,2025-01-03,666.0
Z095,2025-01-04,635.0
Z095,2025-01-05,669.0
Z095,2025-01-06,408.0
Z095,2025-01-07,744.0
Z095,2025-01-08,718.0
Z095,2025-01-09,509.0
Z095,2025-01-10,758.0
Z095,2025-01-11,923.0
Z095,2025-01-12,555.0
Z095,2025-01-13,230.0
Z095,2025-01-14,
Z095,2025-01-15,484.0
Z095,2025-01-16,970.0
Z095,2025-01-17,615.0
Z095,2025-01-18,407.0
Z095,2025-01-19,608.0
Z095,2025-01-20,496.0
Z095,2025-01-21,121.0
Z095,2025-01-22,650.0
Z095,2025-01-23,512.0
Z095,2025-01-24,598.0
Z095,2025-01-25,766.0
Z095,2025-01-26,998.0
Z095,2025-01-27,941.0
Z095,2025-01-28,838.0
Z095,2025-01-29,
Z095,2025-01-30,658.0
Z095,2025-01-31,401.0
Z095,2025-02-01,175.0
Z095,2025-02-02,974.0
Z095,2025-02-03,548.0
Z095,2025-02-04,398.0
Z095,2025-02-05,578.0
Z095,2025-02-06,238.0
Z095,2025-02-07,265.0
Z095,2025-02-08,981.0
Z095,2025-02-09,695.0
Z095,2025-02-10,258.0
Z095,2025-02-11,253.0
Z095,2025-02-12,389.0
Z095,2025-02-13,298.0
Z095,2025-02-14,951.0
Z095,2025-02-15,385.0
Z095,2025-02-16,743.0
Z095,2025-02-17,
Z095,2025-02-18,127.0
Z095,2025-02-19,227.0
Z095,2025-02-20,876.0
Z095,2025-02-21,855.0
Z095,2025-02-22,163.0
Z095,2025-02-23,240.0
Z095,2025-02-24,
Z095,2025-02-25,628.0
Z095,2025-02-26,376.0
Z095,2025-02-27,209.0
Z095,2025-02-28,803.0
Z095,2025-03-01,377.0
Z095,2025-03-02,
Z095,2025-03-03,952.0
Z095,2025-03-04,403.0
Z095,2025-03-05,251.0
Z095,2025-03-06,419.0
Z095,2025-03-07,
Z095,2025-03-08,993.0
Z095,2025-03-09,219.0
Z095,2025-03-10,785.0
Z095,2025-03-11,737.0
Z095,2025-03-12,546.0
Z095,2025-03-13,819.0
Z095,2025-03-14,233.0
Z095,2025-03-15,726.0
Z095,2025-03-16,
Z095,2025-03-17,286.0
Z095,2025-03-18,235.0
Z095,2025-03-19,321.0
Z095,2025-03-20,589.0
Z095,2025-03-21,340.0
Z095,2025-03-22,450.0
Z095,2025-03-23,390.0
Z095,2025-03-24,225.0
Z095,2025-03-25,134.0
Z095,2025-03-26,625.0
Z095,2025-03-27,325.0
Z095,2025-03-28,
Z095,2025-03-29,544.0
Z095,2025-03-30,215.0
Z095,2025-03-31,
Z096,2025-01-01,
Z096,2025-01-02,267.0
Z096,2025-01-03,143.0
Z096,2025-01-04,644.0
Z096,2025-01-05,247.0
Z096,2025-01-06,229.0
Z096,2025-01-07,927.0
Z096,2025-01-08,579.0
Z096,2025-01-09,183.0
Z096,2025-01-10,634.0
Z096,2025-01-11,900.0
Z096,2025-01-12,658.0
Z096,2025-01-13,636.0
Z096,2025-01-14,516.0
Z096,2025-01-15,886.0
Z096,2025-01-16,508.0
Z096,2025-01-17,702.0
Z096,2025-01-18,920.0
Z096,2025-01-19,274.0
Z096,2025-01-20,701.0
Z096,2025-01-21,138.0
Z096,2025-01-22,274.0
Z096,2025-01-23,401.0
Z096,2025-01-24,
Z096,2025-01-25,811.0
Z096,2025-01-26,558.0
Z096,2025-01-27,239.0
Z096,2025-01-28,396.0
Z096,2025-01-29,372.0
Z096,2025-01-30,922.0
Z096,2025-01-31,155.0
Z096,2025-02-01,466.0
Z096,2025-02-02,676.0
Z096,2025-02-03,707.0
Z096,2025-02-04,153.0
Z096,2025-02-05,756.0
Z096,2025-02-06,470.0
Z096,2025-02-07,624.0
Z096,2025-02-08,417.0
Z096,2025-02-09,306.0
Z096,2025-02-10,556.0
Z096,2025-02-11,250.0
Z096,2025-02-12,561.0
Z096,2025-02-13,187.0
Z096,2025-02-14,394.0
Z096,2025-02-15,903.0
Z096,2025-02-16,781.0
Z096,2025-02-17,867.0
Z096,2025-02-18,207.0
Z096,2025-02-19,
Z096,2025-02-20,353.0
Z096,2025-02-21,654.0
Z096,2025-02-22,225.0
Z096,2025-02-23,538.0
Z096,2025-02-24,942.0
Z096,2025-02-25,820.0
Z096,2025-02-26,
Z096,2025-02-27,757.0
Z096,2025-02-28,878.0
Z096,2025-03-01,
Z096,2025-03-02,
Z096,2025-03-03,451.0
Z096,2025-03-04,461.0
Z096,2025-03-05,673.0
Z096,2025-03-06,279.0
Z096,2025-03-07,314.0
Z096,2025-03-08,216.0
Z096,2025-03-09,122.0
Z096,2025-03-10,801.0
Z096,2025-03-11,925.0
Z096,2025-03-12,285.0
Z096,2025-03-13,603.0
Z096,2025-03-14,545.0
Z096,2025-03-15,187.0
Z096,2025-03-16,
Z096,2025-03-17,515.0
Z096,2025-03-18,661.0
Z096,2025-03-19,486.0
Z096,2025-03-20,936.0
Z096,2025-03-21,465.0
Z096,2025-03-22,137.0
Z096,2025-03-23,693.0
Z096,2025-03-24,377.0
Z096,2025-03-25,690.0
Z096,2025-03-26,455.0
Z096,2025-03-27,262.0
Z096,2025-03-28,733.0
Z096,2025-03-29,115.0
Z096,2025-03-30,652.0
Z096,2025-03-31,894.0
Z097,2025-01-01,751.0
Z097,2025-01-02,902.0
Z097,2025-01-03,899.0
Z097,2025-01-04,907.0
Z097,2025-01-05,934.0
Z097,2025-01-06,806.0
Z097,2025-01-07,667.0
Z097,2025-01-08,454.0
Z097,2025-01-09,467.0
Z097,2025-01-10,138.0
Z097,2025-01-11,683.0
Z097,2025-01-12,648.0
Z097,2025-01-13,
Z097,2025-01-14,489.0
Z097,2025-01-15,919.0
Z097,2025-01-16,657.0
Z097,2025-01-17,852.0
Z097,2025-01-18,841.0
Z097,2025-01-19,531.0
Z097,2025-01-20,
Z097,2025-01-21,250.0
Z097,2025-01-22,518.0
Z097,2025-01-23,458.0
Z097,2025-01-24,759.0
Z097,2025-01-25,364.0
Z097,2025-01-26,500.0
Z097,2025-01-27,777.0
Z097,2025-01-28,751.0
Z097,2025-01-29,968.0
Z097,2025-01-30,349.0
Z097,2025-01-31,307.0
Z097,2025-02-01,583.0
Z097,2025-02-02,304.0
Z097,2025-02-03,453.0
Z097,2025-02-04,988.0
Z097,2025-02-05,818.0
Z097,2025-02-06,788.0
Z097,2025-02-07,160.0
Z097,2025-02-08,972.0
Z097,2025-02-09,776.0
Z097,2025-02-10,331.0
Z097,2025-02-11,
Z097,2025-02-12,337.0
Z097,2025-02-13,419.0
Z097,2025-02-14,206.0
Z097,2025-02-15,851.0
Z097,2025-02-16,154.0
Z097,2025-02-17,920.0
Z097,2025-02-18,964.0
Z097,2025-02-19,668.0
Z097,2025-02-20,578.0
Z097,2025-02-21,996.0
Z097,2025-02-22,844.0
Z097,2025-02-23,178.0
Z097,2025-02-24,126.0
Z097,2025-02-25,134.0
Z097,2025-02-26,664.0
Z097,2025-02-27,131.0
Z097,2025-02-28,783.0
Z097,2025-03-01,
Z097,2025-03-02,894.0
Z097,2025-03-03,885.0
Z097,2025-03-04,683.0
Z097,2025-03-05,274.0
Z097,2025-03-06,814.0
Z097,2025-03-07,387.0
Z097,2025-03-08,323.0
Z097,2025-03-09,513.0
Z097,2025-03-10,908.0
Z097,2025-03-11,994.0
Z097,2025-03-12,701.0
Z097,2025-03-13,321.0
Z097,2025-03-14,951.0
Z097,2025-03-15,935.0
Z097,2025-03-16,560.0
Z097,2025-03-17,124.0
Z097,2025-03-18,513.0
Z097,2025-03-19,933.0
Z097,2025-03-20,305.0
Z097,2025-03-21,726.0
Z097,2025-03-22,
Z097,2025-03-23,283.0
Z097,2025-03-24,977.0
Z097,2025-03-25,161.0
Z097,2025-03-26,953.0
Z097,2025-03-27,792.0
Z097,2025-03-28,532.0
Z097,2025-03-29,119.0
Z097,2025-03-30,879.0
Z097,2025-03-31,617.0
Z098,2025-01-01,
Z098,2025-01-02,498.0
Z098,2025-01-03,377.0
Z098,2025-01-04,116.0
Z098,2025-01-05,706.0
Z098,2025-01-06,256.0
Z098,2025-01-07,170.0
Z098,2025-01-08,
Z098,2025-01-09,521.0
Z098,2025-01-10,850.0
Z098,2025-01-11,667.0
Z098,2025-01-12,424.0
Z098,2025-01-13,
Z098,2025-01-14,656.0
Z098,2025-01-15,491.0
Z098,2025-01-16,505.0
Z098,2025-01-17,902.0
Z098,2025-01-18,645.0
Z098,2025-01-19,120.0
Z098,2025-01-20,177.0
Z098,2025-01-21,777.0
Z098,2025-01-22,600.0
Z098,2025-01-23,480.0
Z098,2025-01-24,505.0
Z098,2025-01-25,396.0
Z098,2025-01-26,102.0
Z098,2025-01-27,294.0
Z098,2025-01-28,551.0
Z098,2025-01-29,503.0
Z098,2025-01-30,801.0
Z098,2025-01-31,433.0
Z098,2025-02-01,790.0
Z098,2025-02-02,171.0
Z098,2025-02-03,679.0
Z098,2025-02-04,790.0
Z098,2025-02-05,851.0
Z098,2025-02-06,899.0
Z098,2025-02-07,
Z098,2025-02-08,903.0
Z098,2025-02-09,575.0
Z098,2025-02-10,792.0
Z098,2025-02-11,605.0
Z098,2025-02-12,559.0
Z098,2025-02-13,753.0
Z098,2025-02-14,665.0
Z098,2025-02-15,797.0
Z098,2025-02-16,621.0
Z098,2025-02-17,440.0
Z098,2025-02-18,309.0
Z098,2025-02-19,169.0
Z098,2025-02-20,902.0
Z098,2025-02-21,430.0
Z098,2025-02-22,906.0
Z098,2025-02-23,851.0
Z098,2025-02-24,142.0
Z098,2025-02-25,910.0
Z098,2025-02-26,555.0
Z098,2025-02-27,915.0
Z098,2025-02-28,125.0
Z098,2025-03-01,
Z098,2025-03-02,338.0
Z098,2025-03-03,593.0
Z098,2025-03-04,413.0
Z098,2025-03-05,905.0
Z098,2025-03-06,975.0
Z098,2025-03-07,650.0
Z098,2025-03-08,453.0
Z098,2025-03-09,605.0
Z098,2025-03-10,902.0
Z098,2025-03-11,
Z098,2025-03-12,912.0
Z098,2025-03-13,324.0
Z098,2025-03-14,601.0
Z098,2025-03-15,377.0
Z098,2025-03-16,838.0
Z098,2025-03-17,276.0
Z098,2025-03-18,154.0
Z098,2025-03-19,263.0
Z098,2025-03-20,155.0
Z098,2025-03-21,640.0
Z098,2025-03-22,579.0
Z098,2025-03-23,921.0
Z098,2025-03-24,694.0
Z098,2025-03-25,530.0
Z098,2025-03-26,182.0
Z098,2025-03-27,435.0
Z098,2025-03-28,603.0
Z098,2025-03-29,220.0
Z098,2025-03-30,371.0
Z098,2025-03-31,
Z099,2025-01-01,892.0
Z099,2025-01-02,481.0
Z099,2025-01-03,576.0
Z099,2025-01-04,257.0
Z099,2025-01-05,496.0
Z099,2025-01-06,641.0
Z099,2025-01-07,129.0
Z099,2025-01-08,432.0
Z099,2025-01-09,558.0
Z099,2025-01-10,395.0
Z099,2025-01-11,582.0
Z099,2025-01-12,305.0
Z099,2025-01-13,119.0
Z099,2025-01-14,500.0
Z099,2025-01-15,410.0
Z099,2025-01-16,848.0
Z099,2025-01-17,615.0
Z099,2025-01-18,148.0
Z099,2025-01-19,343.0
Z099,2025-01-20,581.0
Z099,2025-01-21,750.0
Z099,2025-01-22,790.0
Z099,2025-01-23,164.0
Z099,2025-01-24,219.0
Z099,2025-01-25,248.0
Z099,2025-01-26,413.0
Z099,2025-01-27,
Z099,2025-01-28,557.0
Z099,2025-01-29,193.0
Z099,2025-01-30,
Z099,2025-01-31,568.0
Z099,2025-02-01,283.0
Z099,2025-02-02,532.0
Z099,2025-02-03,621.0
Z099,2025-02-04,806.0
Z099,2025-02-05,103.0
Z099,2025-02-06,832.0
Z099,2025-02-07,258.0
Z099,2025-02-08,125.0
Z099,2025-02-09,579.0
Z099,2025-02-10,214.0
Z099,2025-02-11,
Z099,2025-02-12,120.0
Z099,2025-02-13,888.0
Z099,2025-02-14,169.0
Z099,2025-02-15,570.0
Z099,2025-02-16,405.0
Z099,2025-02-17,741.0
Z099,2025-02-18,931.0
Z099,2025-02-19,915.0
Z099,2025-02-20,797.0
Z099,2025-02-21,673.0
Z099,2025-02-22,871.0
Z099,2025-02-23,446.0
Z099,2025-02-24,666.0
Z099,2025-02-25,816.0
Z099,2025-02-26,731.0
Z099,2025-02-27,661.0
Z099,2025-02-28,989.0
Z099,2025-03-01,711.0
Z099,2025-03-02,489.0
Z099,2025-03-03,532.0
Z099,2025-03-04,
Z099,2025-03-05,105.0
Z099,2025-03-06,530.0
Z099,2025-03-07,
Z099,2025-03-08,757.0
Z099,2025-03-09,799.0
Z099,2025-03-10,697.0
Z099,2025-03-11,437.0
Z099,2025-03-12,153.0
Z099,2025-03-13,165.0
Z099,2025-03-14,573.0
Z099,2025-03-15,349.0
Z099,2025-03-16,591.0
Z099,2025-03-17,943.0
Z099,2025-03-18,708.0
Z099,2025-03-19,539.0
Z099,2025-03-20,641.0
Z099,2025-03-21,525.0
Z099,2025-03-22,960.0
Z099,2025-03-23,
Z099,2025-03-24,993.0
Z099,2025-03-25,119.0
Z099,2025-03-26,105.0
Z099,2025-03-27,815.0
Z099,2025-03-28,834.0
Z099,2025-03-29,215.0
Z099,2025-03-30,
Z099,2025-03-31,415.0
Z100,2025-01-01,
Z100,2025-01-02,352.0
Z100,2025-01-03,852.0
Z100,2025-01-04,121.0
Z100,2025-01-05,811.0
Z100,2025-01-06,862.0
Z100,2025-01-07,445.0
Z100,2025-01-08,
Z100,2025-01-09,192.0
Z100,2025-01-10,358.0
Z100,2025-01-11,383.0
Z100,2025-01-12,833.0
Z100,2025-01-13,563.0
Z100,2025-01-14,528.0
Z100,2025-01-15,185.0
Z100,2025-01-16,441.0
Z100,2025-01-17,230.0
Z100,2025-01-18,567.0
Z100,2025-01-19,897.0
Z100,2025-01-20,382.0
Z100,2025-01-21,307.0
Z100,2025-01-22,906.0
Z100,2025-01-23,191.0
Z100,2025-01-24,848.0
Z100,2025-01-25,592.0
Z100,2025-01-26,331.0
Z100,2025-01-27,434.0
Z100,2025-01-28,333.0
Z100,2025-01-29,674.0
Z100,2025-01-30,
Z100,2025-01-31,197.0
Z100,2025-02-01,929.0
Z100,2025-02-02,133.0
Z100,2025-02-03,225.0
Z100,2025-02-04,570.0
Z100,2025-02-05,786.0
Z100,2025-02-06,514.0
Z100,2025-02-07,513.0
Z100,2025-02-08,324.0
Z100,2025-02-09,702.0
Z100,2025-02-10,266.0
Z100,2025-02-11,611.0
Z100,2025-02-12,594.0
Z100,2025-02-13,600.0
Z100,2025-02-14,942.0
Z100,2025-02-15,838.0
Z100,2025-02-16,832.0
Z100,2025-02-17,213.0
Z100,2025-02-18,468.0
Z100,2025-02-19,713.0
Z100,2025-02-20,964.0
Z100,2025-02-21,702.0
Z100,2025-02-22,892.0
Z100,2025-02-23,693.0
Z100,2025-02-24,486.0
Z100,2025-02-25,225.0
Z100,2025-02-26,453.0
Z100,2025-02-27,341.0
Z100,2025-02-28,637.0
Z100,2025-03-01,727.0
Z100,2025-03-02,954.0
Z100,2025-03-03,739.0
Z100,2025-03-04,724.0
Z100,2025-03-05,326.0
Z100,2025-03-06,887.0
Z100,2025-03-07,312.0
Z100,2025-03-08,812.0
Z100,2025-03-09,207.0
Z100,2025-03-10,454.0
Z100,2025-03-11,418.0
Z100,2025-03-12,612.0
Z100,2025-03-13,851.0
Z100,2025-03-14,811.0
Z100,2025-03-15,662.0
Z100,2025-03-16,876.0
Z100,2025-03-17,186.0
Z100,2025-03-18,674.0
Z100,2025-03-19,283.0
Z100,2025-03-20,478.0
Z100,2025-03-21,774.0
Z100,2025-03-22,
Z100,2025-03-23,882.0
Z100,2025-03-24,855.0
Z100,2025-03-25,205.0
Z100,2025-03-26,148.0
Z100,2025-03-27,351.0
Z100,2025-03-28,246.0
Z100,2025-03-29,463.0
Z100,2025-03-30,368.0
Z100,2025-03-31,960.0
Z101,2025-01-01,320.0
Z101,2025-01-02,315.0
Z101,2025-01-03,737.0
Z101,2025-01-04,212.0
Z101,2025-01-05,816.0
Z101,2025-01-06,839.0
Z101,2025-01-07,545.0
Z101,2025-01-08,781.0
Z101,2025-01-09,257.0
Z101,2025-01-10,530.0
Z101,2025-01-11,319.0
Z101,2025-01-12,861.0
Z101,2025-01-13,450.0
Z101,2025-01-14,985.0
Z101,2025-01-15,609.0
Z101,2025-01-16,825.0
Z101,2025-01-17,759.0
Z101,2025-01-18,730.0
Z101,2025-01-19,332.0
Z101,2025-01-20,649.0
Z101,2025-01-21,826.0
Z101,2025-01-22,
Z101,2025-01-23,887.0
Z101,2025-01-24,932.0
Z101,2025-01-25,399.0
Z101,2025-01-26,938.0
Z101,2025-01-27,
Z101,2025-01-28,686.0
Z101,2025-01-29,294.0
Z101,2025-01-30,609.0
Z101,2025-01-31,108.0
Z101,2025-02-01,985.0
Z101,2025-02-02,432.0
Z101,2025-02-03,241.0
Z101,2025-02-04,637.0
Z101,2025-02-05,786.0
Z101,2025-02-06,
Z101,2025-02-07,223.0
Z101,2025-02-08,273.0
Z101,2025-02-09,424.0
Z101,2025-02-10,623.0
Z101,2025-02-11,548.0
Z101,2025-02-12,210.0
Z101,2025-02-13,143.0
Z101,2025-02-14,930.0
Z101,2025-02-15,995.0
Z101,2025-02-16,181.0
Z101,2025-02-17,248.0
Z101,2025-02-18,949.0
Z101,2025-02-19,488.0
Z101,2025-02-20,757.0
Z101,2025-02-21,244.0
Z101,2025-02-22,
Z101,2025-02-23,980.0
Z101,2025-02-24,448.0
Z101,2025-02-25,379.0
Z101,2025-02-26,612.0
Z101,2025-02-27,156.0
Z101,2025-02-28,181.0
Z101,2025-03-01,579.0
Z101,2025-03-02,566.0
Z101,2025-03-03,358.0
Z101,2025-03-04,206.0
Z101,2025-03-05,819.0
Z101,2025-03-06,947.0
Z101,2025-03-07,
Z101,2025-03-08,250.0
Z101,2025-03-09,355.0
Z101,2025-03-10,136.0
Z101,2025-03-11,700.0
Z101,2025-03-12,691.0
Z101,2025-03-13,672.0
Z101,2025-03-14,566.0
Z101,2025-03-15,648.0
Z101,2025-03-16,923.0
Z101,2025-03-17,827.0
Z101,2025-03-18,735.0
Z101,2025-03-19,775.0
Z101,2025-03-20,925.0
Z101,2025-03-21,139.0
Z101,2025-03-22,264.0
Z101,2025-03-23,489.0
Z101,2025-03-24,310.0
Z101,2025-03-25,873.0
Z101,2025-03-26,840.0
Z101,2025-03-27,356.0
Z101,2025-03-28,478.0
Z101,2025-03-29,664.0
Z101,2025-03-30,231.0
Z101,2025-03-31,908.0
Z102,2025-01-01,405.0
Z102,2025-01-02,285.0
Z102,2025-01-03,
Z102,2025-01-04,849.0
Z102,2025-01-05,227.0
Z102,2025-01-06,907.0
Z102,2025-01-07,908.0
Z102,2025-01-08,620.0
Z102,2025-01-09,525.0
Z102,2025-01-10,905.0
Z102,2025-01-11,612.0
Z102,2025-01-12,747.0
Z102,2025-01-13,378.0
Z102,2025-01-14,947.0
Z102,2025-01-15,321.0
Z102,2025-01-16,189.0
Z102,2025-01-17,447.0
Z102,2025-01-18,664.0
Z102,2025-01-19,
Z102,2025-01-20,211.0
Z102,2025-01-21,651.0
Z102,2025-01-22,913.0
Z102,2025-01-23,729.0
Z102,2025-01-24,478.0
Z102,2025-01-25,485.0
Z102,2025-01-26,411.0
Z102,2025-01-27,493.0
Z102,2025-01-28,778.0
Z102,2025-01-29,289.0
Z102,2025-01-30,471.0
Z102,2025-01-31,109.0
Z102,2025-02-01,483.0
Z102,2025-02-02,883.0
Z102,2025-02-03,540.0
Z102,2025-02-04,279.0
Z102,2025-02-05,367.0
Z102,2025-02-06,508.0
Z102,2025-02-07,565.0
Z102,2025-02-08,446.0
Z102,2025-02-09,566.0
Z102,2025-02-10,435.0
Z102,2025-02-11,348.0
Z102,2025-02-12,172.0
Z102,2025-02-13,901.0
Z102,2025-02-14,302.0
Z102,2025-02-15,368.0
Z102,2025-02-16,467.0
Z102,2025-02-17,162.0
Z102,2025-02-18,633.0
Z102,2025-02-19,829.0
Z102,2025-02-20,714.0
Z102,2025-02-21,679.0
Z102,2025-02-22,970.0
Z102,2025-02-23,680.0
Z102,2025-02-24,332.0
Z102,2025-02-25,762.0
Z102,2025-02-26,245.0
Z102,2025-02-27,
Z102,2025-02-28,537.0
Z102,2025-03-01,565.0
Z102,2025-03-02,897.0
Z102,2025-03-03,788.0
Z102,2025-03-04,773.0
Z102,2025-03-05,
Z102,2025-03-06,865.0
Z102,2025-03-07,
Z102,2025-03-08,187.0
Z102,2025-03-09,627.0
Z102,2025-03-10,439.0
Z102,2025-03-11,526.0
Z102,2025-03-12,189.0
Z102,2025-03-13,320.0
Z102,2025-03-14,580.0
Z102,2025-03-15,476.0
Z102,2025-03-16,658.0
Z102,2025-03-17,186.0
Z102,2025-03-18,
Z102,2025-03-19,781.0
Z102,2025-03-20,309.0
Z102,2025-03-21,409.0
Z102,2025-03-22,147.0
Z102,2025-03-23,459.0
Z102,2025-03-24,388.0
Z102,2025-03-25,201.0
Z102,2025-03-26,950.0
Z102,2025-03-27,460.0
Z102,2025-03-28,971.0
Z102,2025-03-29,727.0
Z102,2025-03-30,432.0
Z102,2025-03-31,960.0
Z103,2025-01-01,755.0
Z103,2025-01-02,157.0
Z103,2025-01-03,340.0
Z103,2025-01-04,811.0
Z103,2025-01-05,740.0
Z103,2025-01-06,227.0
Z103,2025-01-07,
Z103,2025-01-08,606.0
Z103,2025-01-09,492.0
Z103,2025-01-10,314.0
Z103,2025-01-11,379.0
Z103,2025-01-12,938.0
Z103,2025-01-13,556.0
Z103,2025-01-14,688.0
Z103,2025-01-15,178.0
Z103,2025-01-16,734.0
Z103,2025-01-17,980.0
Z103,2025-01-18,261.0
Z103,2025-01-19,746.0
Z103,2025-01-20,317.0
Z103,2025-01-21,361.0
Z103,2025-01-22,607.0
Z103,2025-01-23,235.0
Z103,2025-01-24,103.0
Z103,2025-01-25,447.0
Z103,2025-01-26,225.0
Z103,2025-01-27,457.0
Z103,2025-01-28,630.0
Z103,2025-01-29,398.0
Z103,2025-01-30,174.0
Z103,2025-01-31,931.0
Z103,2025-02-01,996.0
Z103,2025-02-02,320.0
Z103,2025-02-03,295.0
Z103,2025-02-04,675.0
Z103,2025-02-05,
Z103,2025-02-06,541.0
Z103,2025-02-07,384.0
Z103,2025-02-08,296.0
Z103,2025-02-09,959.0
Z103,2025-02-10,979.0
Z103,2025-02-11,936.0
Z103,2025-02-12,498.0
Z103,2025-02-13,237.0
Z103,2025-02-14,
Z103,2025-02-15,270.0
Z103,2025-02-16,678.0
Z103,2025-02-17,590.0
Z103,2025-02-18,379.0
Z103,2025-02-19,696.0
Z103,2025-02-20,806.0
Z103,2025-02-21,217.0
Z103,2025-02-22,295.0
Z103,2025-02-23,968.0
Z103,2025-02-24,795.0
Z103,2025-02-25,100.0
Z103,2025-02-26,679.0
Z103,2025-02-27,584.0
Z103,2025-02-28,891.0
Z103,2025-03-01,667.0
Z103,2025-03-02,682.0
Z103,2025-03-03,487.0
Z103,2025-03-04,648.0
Z103,2025-03-05,501.0
Z103,2025-03-06,104.0
Z103,2025-03-07,408.0
Z103,2025-03-08,813.0
Z103,2025-03-09,498.0
Z103,2025-03-10,459.0
Z103,2025-03-11,789.0
Z103,2025-03-12,530.0
Z103,2025-03-13,407.0
Z103,2025-03-14,204.0
Z103,2025-03-15,267.0
Z103,2025-03-16,188.0
Z103,2025-03-17,460.0
Z103,2025-03-18,393.0
Z103,2025-03-19,405.0
Z103,2025-03-20,493.0
Z103,2025-03-21,875.0
Z103,2025-03-22,411.0
Z103,2025-03-23,776.0
Z103,2025-03-24,954.0
Z103,2025-03-25,113.0
Z103,2025-03-26,430.0
Z103,2025-03-27,189.0
Z103,2025-03-28,924.0
Z103,2025-03-29,
Z103,2025-03-30,379.0
Z103,2025-03-31,495.0
Z104,2025-01-01,624.0
Z104,2025-01-02,260.0
Z104,2025-01-03,156.0
Z104,2025-01-04,978.0
Z104,2025-01-05,964.0
Z104,2025-01-06,201.0
Z104,2025-01-07,277.0
Z104,2025-01-08,395.0
Z104,2025-01-09,607.0
Z104,2025-01-10,
Z104,2025-01-11,636.0
Z104,2025-01-12,223.0
Z104,2025-01-13,515.0
Z104,2025-01-14,543.0
Z104,2025-01-15,880.0
Z104,2025-01-16,107.0
Z104,2025-01-17,496.0
Z104,2025-01-18,997.0
Z104,2025-01-19,586.0
Z104,2025-01-20,425.0
Z104,2025-01-21,964.0
Z104,2025-01-22,
Z104,2025-01-23,998.0
Z104,2025-01-24,183.0
Z104,2025-01-25,874.0
Z104,2025-01-26,
Z104,2025-01-27,979.0
Z104,2025-01-28,537.0
Z104,2025-01-29,578.0
Z104,2025-01-30,905.0
