zone_id,date,trips_thousands
Z049,2025-02-06,284.27480460446304
Z003,2025-01-06,267.9413204905993
Z010,2025-02-23,262.11378570953707
Z089,2025-01-25,316.3188265044005
Z185,2025-03-11,276.7877518515244
Z046,2025-01-13,331.3486617504392
Z173,2025-03-11,345.81831718411183
Z105,2025-02-06,335.27045895106625
Z172,2025-01-21,318.22955362962284
Z075,2025-03-16,243.61957424847245
Z016,2025-03-07,278.2221404451144
Z191,2025-03-05,295.2828860808918
Z069,2025-01-24,333.72511953025924
Z100,2025-01-25,298.4896865346982
Z127,2025-01-21,306.2958933015049
Z025,2025-01-04,294.41870124012706
Z160,2025-01-03,299.21360810722376
Z177,2025-02-02,294.66664560015596
Z188,2025-03-05,289.8691220019419
Z139,2025-02-09,278.3359348372966
Z082,2025-02-10,263.1592419914845
Z172,2025-02-04,300.8632983565973
Z106,2025-02-18,293.4025136644554
Z187,2025-01-14,280.7192319850185
Z079,2025-02-16,244.80582913153734
Z018,2025-03-06,284.2750357062385
Z160,2025-02-03,325.9481145416124
Z190,2025-02-22,241.98398409895748
Z126,2025-03-29,380.5353444597484
Z178,2025-03-17,247.50507158039005
Z054,2025-01-03,342.3414399987828
Z169,2025-02-23,330.12324890375737
Z102,2025-03-09,287.18489502624016
Z060,2025-02-14,305.1370702670459
Z011,2025-01-22,294.43138721889136
Z159,2025-03-28,294.07957102607554
Z056,2025-02-04,293.73864842885604
Z059,2025-02-28,302.8836546560175
Z113,2025-02-17,309.376023485216
Z025,2025-02-15,299.62178692752565
Z161,2025-02-19,343.7404054271476
Z165,2025-03-25,234.42181078052076
Z141,2025-02-06,277.5661836928805
Z160,2025-01-24,290.68531798640737
Z011,2025-03-23,322.5821004114787
Z028,2025-01-27,330.67594514747117
Z079,2025-01-29,266.12945131776087
Z184,2025-01-24,268.1994259703204
Z041,2025-03-27,352.600354340624
Z118,2025-03-11,355.5208567899141
Z110,2025-02-18,300.6265819574269
Z124,2025-01-26,245.73123035733826
Z142,2025-03-06,273.32323580842126
Z026,2025-03-23,312.811981126736
Z156,2025-01-23,329.0799866561698
Z147,2025-02-16,294.41597078345364
Z033,2025-01-19,258.90335017483005
Z197,2025-02-17,280.4494063561908
Z082,2025-02-04,276.9557699428078
Z090,2025-03-25,253.8547949313209
Z114,2025-03-14,238.21552572894282
Z029,2025-02-02,294.0207033716523
Z169,2025-02-14,309.0267188495814
Z169,2025-02-05,318.70035063329783
Z019,2025-02-15,369.86783410077953
Z188,2025-01-29,302.78562567090574
Z043,2025-02-27,284.50848506539324
Z029,2025-03-04,307.5984049937248
Z191,2025-03-25,315.18847880340064
Z166,2025-02-28,333.0373723916706
Z009,2025-01-05,260.1034439997853
Z107,2025-02-24,268.47208153137905
Z071,2025-02-15,369.17950923533647
Z172,2025-02-07,308.9479228189948
Z107,2025-02-23,270.7858489892912
Z053,2025-01-06,316.5642046797235
Z035,2025-03-24,281.68368259916997
Z148,2025-02-15,300.27750385410536
Z091,2025-01-15,300.6214438287006
Z104,2025-01-18,313.52106729282235
Z146,2025-03-30,329.2286707937586
Z040,2025-01-18,284.66079012398205
Z020,2025-03-23,343.68324657595514
Z127,2025-01-19,283.41338619753174
Z048,2025-03-07,291.03542642314824
Z150,2025-03-18,329.4597799395161
Z092,2025-02-19,254.9286027486823
Z189,2025-03-31,319.5092206266445
Z110,2025-02-22,303.23432030178463
Z067,2025-03-23,280.1536781485311
Z148,2025-02-08,301.7289632664618
Z057,2025-01-01,312.727694779328
Z025,2025-01-09,317.3156653788717
Z097,2025-01-15,311.683109651875
Z037,2025-02-05,288.95283325174836
Z026,2025-03-25,342.43663554432976
Z020,2025-02-20,324.0334118954394
Z191,2025-01-12,275.9258960390272
Z085,2025-03-08,311.150486426846
Z033,2025-03-07,295.7634695216426
Z085,2025-03-17,285.3484047886591
Z177,2025-02-07,291.23690554740404
Z098,2025-03-19,274.9593092996686
Z179,2025-02-02,357.07641635195796
Z094,2025-01-04,306.57895636396705
Z059,2025-03-06,293.7112690695244
Z185,2025-03-09,286.3759881874227
Z160,2025-02-20,308.0872386049089
Z075,2025-02-09,278.8291541715747
Z130,2025-01-07,313.341428144898
Z065,2025-02-15,305.16326694372543
Z056,2025-01-20,280.9345981435908
Z002,2025-01-27,264.8145792467485
Z080,2025-02-13,309.9486593027991
Z140,2025-02-08,292.59730956299705
Z112,2025-03-21,281.3061718991043
Z096,2025-01-19,316.975455672592
Z088,2025-03-07,256.33981328588635
Z134,2025-02-07,361.69731363441826
Z163,2025-01-08,333.4309038773399
Z131,2025-03-07,339.5817408558172
Z169,2025-01-07,344.60195786881894
Z019,2025-01-07,323.1276835539289
Z137,2025-01-16,323.87017135260726
Z070,2025-01-06,309.3536272827571
Z060,2025-01-24,294.16915301569907
Z160,2025-01-27,309.5320622711739
Z141,2025-02-15,257.8942040812914
Z026,2025-01-31,316.84304200938107
Z158,2025-02-07,304.32801062422527
Z084,2025-03-25,337.21101787788746
Z054,2025-03-06,284.1227838623817
Z168,2025-01-28,346.3968834968706
Z011,2025-03-21,303.21286205896837
Z043,2025-02-09,274.3050336572228
Z196,2025-01-12,308.37424516570536
Z157,2025-02-01,330.61631334463175
Z190,2025-01-22,267.5302186949696
Z153,2025-02-21,273.4609172353079
Z196,2025-02-07,291.503232316794
Z012,2025-01-29,281.08048046736684
Z033,2025-03-17,281.6290081744971
Z170,2025-01-26,273.8353920285813
Z189,2025-02-17,348.0584864793437
Z038,2025-02-11,332.9113743381602
Z027,2025-03-02,298.35534254260693
Z169,2025-02-12,297.7097289105794
Z160,2025-02-23,313.8916576905806
Z034,2025-03-01,335.78752941283636
Z066,2025-01-08,318.3110472067319
Z191,2025-02-23,273.0063149967134
Z024,2025-01-06,292.8214050526675
Z061,2025-01-26,305.6706559690449
Z011,2025-02-19,336.97436771839006
Z050,2025-03-28,245.47731816837063
Z142,2025-01-17,313.3007495903179
Z034,2025-01-22,349.07237889672916
Z181,2025-01-15,324.9738705132385
Z086,2025-03-15,339.56534627753297
Z172,2025-01-25,312.00533070407613
Z023,2025-03-29,255.8211147957175
Z063,2025-01-25,271.83113376736065
Z104,2025-02-13,305.43006594565884
Z125,2025-02-11,244.86710042556282
Z119,2025-01-20,319.74362668213104
Z138,2025-02-11,306.24640074528276
Z194,2025-02-18,279.1636329593083
Z176,2025-01-05,362.5791859260719
Z158,2025-01-30,283.11225475234437
Z167,2025-02-16,264.7697120188085
Z004,2025-02-21,332.318361528184
Z116,2025-03-06,341.6717792868896
Z067,2025-01-09,282.0470462489064
Z154,2025-01-07,287.0908102753009
Z075,2025-02-12,288.4269941115357
Z176,2025-01-17,345.40583570345115
Z100,2025-01-19,266.84571971585655
Z151,2025-03-04,281.52362850740195
Z087,2025-01-10,297.74800184200745
Z052,2025-02-10,325.486477138421
Z055,2025-01-19,285.8518503243795
Z097,2025-01-12,309.6726718093804
Z052,2025-01-28,300.1802489206074
Z049,2025-02-09,289.574756262324
Z069,2025-02-15,353.99626604964317
Z180,2025-01-07,372.33913400267915
Z067,2025-02-11,288.1929020390026
Z158,2025-02-15,300.5355784313804
Z040,2025-01-29,257.53659884755393
Z127,2025-03-25,297.50052274306097
Z059,2025-01-09,258.2319193570333
Z095,2025-01-30,280.4524040252121
Z124,2025-01-05,291.3520284951053
Z123,2025-02-22,314.9430777083468
Z190,2025-03-23,274.84669770422886
Z040,2025-01-10,268.55795181972087
Z153,2025-03-16,270.4266988409649
Z003,2025-03-14,276.91649801541234
Z198,2025-01-02,350.4556173650758
Z058,2025-02-03,313.05260138010476
Z042,2025-01-02,311.0049479967291
Z166,2025-02-24,326.2238679815978
Z153,2025-01-09,271.3642156939594
Z149,2025-03-13,342.29968953618936
Z079,2025-03-09,232.86193289118847
Z071,2025-02-11,358.1171776385743
Z030,2025-01-10,308.5957380975717
Z057,2025-03-22,307.2546381541695
Z148,2025-01-19,309.57260429768303
Z021,2025-02-09,267.18280795560867
Z067,2025-01-01,302.7629989475056
Z059,2025-01-20,277.51017199394164
Z172,2025-01-18,305.1887931425182
Z131,2025-03-11,331.9789776025572
Z139,2025-01-23,309.5363926929704
Z175,2025-02-10,311.0478175403875
Z073,2025-02-05,351.6667993757427
Z117,2025-03-04,356.49184719150014
Z132,2025-01-15,307.5054316772301
Z194,2025-01-16,304.4183587430099
Z009,2025-02-12,273.4061383388593
Z136,2025-01-23,317.03266948116527
Z002,2025-01-21,264.3751436076514
Z028,2025-01-13,325.6271075680188
Z096,2025-01-21,345.94404967692435
Z161,2025-03-11,317.5471530885876
Z031,2025-02-24,316.0336175903586
Z123,2025-03-28,328.56261660383234
Z070,2025-01-15,289.75685858573524
Z107,2025-03-18,290.18515727151305
Z046,2025-01-28,313.02691020393263
Z104,2025-02-19,309.111294373664
Z096,2025-01-27,318.7210845011317
Z146,2025-03-10,338.6573123129623
Z132,2025-02-07,309.6159585838585
Z122,2025-02-03,297.21550930051086
Z113,2025-02-28,314.5484434345321
Z003,2025-03-07,274.3096983969635
Z169,2025-03-07,346.8344243231635
Z185,2025-01-15,299.4820711832232
Z117,2025-03-01,360.865690010859
Z087,2025-01-28,305.55024687823595
Z002,2025-01-06,266.32012914176937
Z161,2025-02-16,353.65236275755524
Z101,2025-03-26,275.6997561536545
Z030,2025-01-02,303.21386869435594
Z107,2025-02-07,293.9893444864009
Z032,2025-01-29,284.6407099249712
Z103,2025-03-29,316.24276343196584
Z003,2025-02-09,278.3692292109744
Z079,2025-02-24,248.38402941394847
Z118,2025-02-20,294.865436103424
Z199,2025-03-25,279.430872189365
Z031,2025-02-03,298.98287724503905
Z104,2025-02-04,320.384482825704
Z083,2025-02-06,295.2575593845896
Z028,2025-01-28,303.37012534684396
Z065,2025-01-12,314.6748683887922
Z029,2025-01-14,296.9801468565449
Z064,2025-02-03,308.67876430455163
Z155,2025-03-20,287.85235698169134
Z090,2025-01-10,257.41607564633404
Z099,2025-01-07,329.4529238369673
Z168,2025-01-21,326.05497482758756
Z070,2025-01-01,304.0316287906173
Z092,2025-01-05,261.2901404237061
Z130,2025-03-29,283.55655053527727
Z106,2025-03-12,270.8215117537244
Z073,2025-01-15,349.9969187825444
Z054,2025-01-22,316.90905468171184
Z117,2025-02-01,336.38771996770146
Z083,2025-01-04,283.3320894938952
Z163,2025-01-24,374.5119623035309
Z004,2025-02-19,303.25920182592125
Z189,2025-02-15,346.00664311851153
Z198,2025-02-22,363.3138339194702
Z027,2025-02-05,281.3342228876384
Z038,2025-01-08,336.3278376009478
Z063,2025-02-04,269.9352432804725
Z127,2025-03-30,278.5502531290952
Z062,2025-01-04,322.8486663681366
Z135,2025-02-27,301.6646624632963
Z188,2025-02-08,306.8295981428606
Z125,2025-03-07,268.7568274373261
Z004,2025-03-02,312.646761629188
Z020,2025-03-18,303.8542660053186
Z010,2025-01-03,280.4798376809384
Z022,2025-03-30,296.7026214460891
Z035,2025-02-26,303.7167032382585
Z122,2025-02-09,314.0816013747385
Z173,2025-03-02,328.79676084518917
Z007,2025-03-15,273.3888558641394
Z015,2025-01-23,276.4108215315659
Z115,2025-01-20,338.4196856158677
Z181,2025-02-02,336.29513382253305
Z183,2025-03-02,320.721132357546
Z087,2025-03-03,314.1004619291433
Z190,2025-01-14,251.470291186687
Z152,2025-01-18,259.0505057544415
Z138,2025-02-27,319.96057194337027
Z114,2025-03-09,266.6688412924444
Z188,2025-03-29,303.4133550709103
Z200,2025-03-25,320.1399829589709
Z138,2025-03-14,316.60714479167956
Z088,2025-03-29,286.76258424198295
Z124,2025-03-09,258.6741771711797
Z165,2025-02-06,260.26908917155606
Z104,2025-01-20,298.5777380795719
Z144,2025-02-07,296.9466769657361
Z039,2025-02-14,281.5864638600569
Z112,2025-03-03,305.9478555659169
Z044,2025-02-21,364.70908934365457
Z101,2025-03-27,250.77839571179584
Z174,2025-01-14,281.92342519791634
Z049,2025-01-18,279.8625802043596
Z006,2025-03-05,344.0719085184352
Z080,2025-03-23,334.7083465327954
Z105,2025-01-16,298.18426217623755
Z075,2025-01-31,278.6428256411804
Z074,2025-03-19,320.9556248604414
Z163,2025-02-01,364.34187488372277
Z139,2025-02-06,276.2136393910237
Z034,2025-02-18,323.8999060391146
Z030,2025-03-24,294.7377243249351
Z060,2025-03-11,297.005888306033
Z169,2025-03-21,341.6084127556552
Z089,2025-02-13,273.27000709937886
Z092,2025-03-17,270.1413352772507
Z161,2025-02-09,323.16473115005334
Z160,2025-02-10,301.92485875203647
Z140,2025-03-29,256.65968773879325
Z072,2025-02-03,273.4677405887671
Z127,2025-02-26,315.1218343595084
Z118,2025-03-22,353.24172089978236
Z030,2025-02-24,306.4822900578818
Z002,2025-01-03,290.36708321431746
Z161,2025-01-21,324.95078186774765
Z122,2025-03-26,289.5436751753522
Z020,2025-01-22,336.0936972916054
Z049,2025-01-10,281.5381649244337
Z148,2025-02-10,273.4471200357691
Z136,2025-02-15,308.6658259026157
Z160,2025-03-03,339.99432031918616
Z026,2025-03-10,302.4133547700363
Z098,2025-01-01,255.14935468714137
Z117,2025-01-05,330.7435299597672
Z187,2025-03-03,293.61344282801326
Z088,2025-02-17,274.8043731006276
Z095,2025-02-23,294.32532867352097
Z134,2025-01-14,342.8663115457954
Z184,2025-03-22,310.0962756479265
Z017,2025-01-12,260.6711108575352
Z162,2025-03-14,310.88675457717636
Z039,2025-02-17,281.872774737075
Z116,2025-03-29,291.4180840767531
Z115,2025-02-21,331.1799808880518
Z179,2025-01-10,356.960086056913
Z125,2025-02-16,222.62442623886233
Z060,2025-02-11,289.62692402303435
Z032,2025-01-05,319.94174687883566
Z043,2025-03-31,261.11266551094855
Z096,2025-02-09,346.34937585244
Z022,2025-02-23,293.6658294493954
Z079,2025-02-13,260.16288359245704
Z029,2025-03-15,267.763640878955
Z105,2025-03-19,309.8581702078604
Z161,2025-02-25,320.24592928255197
Z166,2025-02-12,326.4820562682211
Z069,2025-03-03,307.50175172014224
Z142,2025-01-08,271.49776802685733
Z051,2025-01-27,348.87182678917276
Z173,2025-02-19,344.14317117697544
Z059,2025-03-26,317.9718378799923
Z100,2025-02-22,295.15244235961666
Z051,2025-01-21,308.8096190425518
Z167,2025-01-18,242.0785315618652
Z034,2025-01-23,315.14876068208366
Z117,2025-02-28,348.955989910923
Z058,2025-01-15,292.9871808142601
Z017,2025-03-13,268.3352340734687
Z098,2025-02-14,254.8003979584144
Z063,2025-02-25,307.3545460635128
Z096,2025-03-13,307.53579734357857
Z112,2025-03-01,302.51439031195366
Z017,2025-03-15,263.5211320210823
Z108,2025-02-22,265.5766991345738
Z131,2025-01-21,301.693669155879
Z160,2025-02-06,299.69111998846296
Z029,2025-03-18,265.40053754648767
Z159,2025-01-21,302.8969755914679
Z007,2025-02-03,291.48824539163536
Z010,2025-02-03,272.57641296521797
Z051,2025-02-26,335.679818262378
Z079,2025-03-23,277.7753864696158
Z068,2025-01-24,313.8433152506853
Z115,2025-03-24,305.3901806580099
Z110,2025-01-06,309.72560894496223
Z060,2025-03-28,302.6631089596067
Z148,2025-01-17,279.96172166195953
Z154,2025-02-24,267.09634458420544
Z001,2025-03-10,331.43529696618333
Z175,2025-01-10,346.483669297465
Z196,2025-03-24,267.6044725399107
Z199,2025-01-14,322.08986887223097
Z180,2025-01-15,321.8275132877777
Z093,2025-01-21,354.3157437397783
Z072,2025-03-25,253.61111644144714
Z016,2025-01-11,315.0436733454913
Z097,2025-03-11,283.17981511097304
Z064,2025-01-22,343.30274382779714
Z073,2025-03-31,336.1838491155524
Z182,2025-01-18,355.2433628471466
Z188,2025-01-03,273.07920123354285
Z120,2025-02-07,344.9257858365906
Z091,2025-01-25,311.5158005846017
Z103,2025-02-16,322.3699779371141
Z156,2025-01-10,340.26062296605846
Z049,2025-01-22,271.76825640036964
Z034,2025-02-17,318.2224804196711
Z136,2025-02-11,302.17839151805987
Z186,2025-01-24,293.90661464496725
Z046,2025-01-26,350.08206508949127
Z171,2025-01-12,343.48058363116047
Z184,2025-02-19,269.70121342194045
Z053,2025-03-30,305.1719453107699
Z188,2025-03-17,325.67854170462
Z024,2025-02-15,336.1634079557449
Z167,2025-02-20,242.5530768233407
Z086,2025-03-24,303.67759214850247
Z090,2025-02-06,241.83926361654994
Z097,2025-01-03,308.97496705496576
Z165,2025-01-10,249.74498835408463
Z101,2025-03-08,263.1730201973097
Z186,2025-03-29,322.01837790619726
Z112,2025-02-12,282.39557834915854
Z099,2025-01-03,352.78862882827957
Z098,2025-03-26,259.9962147055737
Z151,2025-02-02,301.6961088435021
Z184,2025-01-02,267.9199528156628
Z072,2025-02-24,255.4448564124781
Z086,2025-01-23,346.50751136849294
Z183,2025-02-14,283.24561129868096
Z146,2025-03-31,311.30824473629576
Z167,2025-03-01,271.7904808349036
Z112,2025-02-24,323.58802132321574
Z058,2025-01-05,291.5872313579499
Z081,2025-01-16,270.6907296294446
Z189,2025-03-13,349.57602249858746
Z095,2025-02-09,281.19925453394086
Z143,2025-02-26,285.2299952321652
Z177,2025-01-07,270.6450520731729
Z178,2025-01-31,313.40239338846254
Z167,2025-03-26,239.53320486322917
Z023,2025-02-26,290.3198918221859
Z035,2025-01-06,276.31630853762005
Z181,2025-03-28,330.1549404911917
Z084,2025-02-02,313.5617125330682
Z070,2025-01-11,295.11511820228185
Z188,2025-01-15,311.0168435390086
Z135,2025-02-24,264.86489288175187
Z158,2025-01-12,319.3933402509921
Z012,2025-02-21,282.26207710508214
Z127,2025-03-22,289.8260376350306
Z085,2025-01-19,299.43996154789806
Z175,2025-03-30,355.7025441956514
Z016,2025-03-05,312.4922874349596
Z002,2025-01-25,271.9421940740083
Z079,2025-03-24,261.52164700672296
Z048,2025-01-21,282.70804276079514
Z003,2025-02-20,257.1022952633439
Z049,2025-03-26,291.1367622903386
Z188,2025-01-23,283.73821084376857
Z154,2025-01-14,306.61534487121423
Z031,2025-02-16,304.1617695249254
Z100,2025-01-30,281.80710439388747
Z078,2025-01-03,284.83490969953834
Z065,2025-02-23,332.8908279086497
Z115,2025-02-27,300.69445465192626
Z190,2025-01-07,253.72569076070954
Z087,2025-01-09,309.98811534071876
Z194,2025-02-27,335.8597388144021
Z117,2025-02-13,363.9800745038938
Z031,2025-01-04,277.9836342960651
Z041,2025-03-22,326.7443439325473
Z163,2025-02-12,352.2611473042806
Z051,2025-01-15,319.3050175846252
Z040,2025-03-30,257.51067081864613
Z156,2025-03-18,315.59930063481755
Z120,2025-03-10,348.7986613745836
Z169,2025-01-12,327.43219660336155
Z143,2025-03-24,316.2481240801298
Z078,2025-03-16,285.68164573647846
Z175,2025-03-02,315.9296056709498
Z165,2025-02-17,232.04763795156748
Z148,2025-01-15,295.35050336623755
Z096,2025-03-12,309.8279186593119
Z131,2025-02-01,298.7397758792744
Z198,2025-01-21,352.6660767662855
Z182,2025-01-06,344.98028620502635
Z086,2025-01-19,344.9175757491438
Z081,2025-01-04,305.98068222275964
Z088,2025-01-29,265.45039021296304
Z147,2025-03-31,258.89872238632034
Z020,2025-03-12,325.6779945556385
Z089,2025-01-27,301.9446659141539
Z176,2025-02-21,347.9526516439036
Z091,2025-02-08,308.48049104426536
Z043,2025-02-12,266.8692964672369
Z043,2025-01-16,274.7823871373539
Z177,2025-01-26,277.09774960345766
Z066,2025-02-06,344.6716241867547
Z185,2025-02-03,282.4308096546986
Z187,2025-02-21,273.626588862165
Z092,2025-02-12,232.20697413968924
Z081,2025-03-09,262.3310271288105
Z190,2025-03-20,262.44328810604645
Z039,2025-03-02,271.8768252536337
Z023,2025-03-17,295.673277952371
Z057,2025-01-05,275.24361621651565
Z154,2025-01-31,297.6781937108129
Z043,2025-02-28,294.76133647443817
Z125,2025-03-17,217.34523342739945
Z087,2025-03-18,332.24850268010624
Z083,2025-03-06,312.5165898311137
Z130,2025-01-16,306.82732021832487
Z167,2025-03-05,277.2034654270427
Z087,2025-02-26,312.5272751911456
Z070,2025-03-22,305.08702779467785
Z198,2025-02-23,344.28432430238536
Z140,2025-03-09,291.781699966245
Z140,2025-02-24,247.71189661737282
Z080,2025-01-04,323.6554848045913
Z137,2025-02-13,321.8542052965495
Z095,2025-03-04,295.26139911351873
Z115,2025-03-07,317.5567039233102
Z164,2025-02-04,314.9269221573658
Z200,2025-03-28,305.1085056354968
Z034,2025-01-15,340.32244244163655
Z182,2025-01-24,339.7708950225933
Z173,2025-01-07,350.08275226044617
Z032,2025-01-26,309.9990914330152
Z023,2025-03-08,292.9394203476361
Z183,2025-01-25,299.96051981329407
Z175,2025-02-04,322.66531882180954
Z055,2025-03-05,316.82642643370593
Z054,2025-02-26,306.5348123788889
Z111,2025-02-05,313.5611262091119
Z195,2025-02-11,275.6643422920743
Z027,2025-01-08,282.5274338660631
Z107,2025-02-11,288.1660942213921
Z114,2025-02-03,285.87122635130896
Z164,2025-01-05,323.44674186615794
Z094,2025-02-04,267.11151551364514
Z194,2025-01-29,317.7018150401466
Z190,2025-01-08,279.3899973634494
Z150,2025-02-13,281.11376553521563
Z016,2025-03-06,308.26489337763167
Z006,2025-02-19,323.80609359651646
Z008,2025-02-08,342.18531530204143
Z034,2025-03-05,335.67520944553655
Z108,2025-03-10,282.47985664682164
Z166,2025-03-17,325.2809172029515
Z088,2025-03-31,273.8016009413519
Z193,2025-03-19,296.06681179199006
Z062,2025-03-08,300.28629135729057
Z168,2025-01-26,357.06796926622326
Z042,2025-03-26,302.0000578278574
Z004,2025-02-03,324.68581635422674
Z145,2025-02-20,277.29397563012805
Z019,2025-03-25,359.0249159775374
Z043,2025-02-24,298.5852048433472
Z132,2025-01-17,294.5858144203838
Z066,2025-02-16,322.60995584133326
Z104,2025-03-03,297.7942527489689
Z145,2025-01-03,303.7086961050968
Z018,2025-03-30,310.60603501792633
Z084,2025-02-24,296.6866231196293
Z134,2025-01-24,360.5679047843714
Z033,2025-02-14,291.41138700796864
Z036,2025-02-26,255.8158506968462
Z171,2025-01-25,329.50132628236577
Z048,2025-02-14,278.04375258545656
Z111,2025-02-02,330.4168748045669
Z061,2025-01-01,286.1718735612967
Z058,2025-03-08,306.34043575065436
Z153,2025-02-03,278.8254749827879
Z064,2025-02-23,301.3398277675494
Z192,2025-02-28,336.72846543896026
Z176,2025-01-03,326.7387956603072
Z099,2025-03-21,377.37882993880754
Z022,2025-03-02,277.75415104730916
Z076,2025-03-09,315.55419480704245
Z031,2025-02-06,282.7436945931834
Z077,2025-03-16,308.0536888226825
Z084,2025-03-12,288.0320791563719
Z012,2025-03-20,274.889099697996
Z041,2025-03-02,334.15594414854223
Z099,2025-03-22,327.5835188454068
Z075,2025-02-27,247.09614424479344
Z028,2025-02-10,306.79161561510244
Z171,2025-02-21,341.974302499183
Z196,2025-02-09,285.46893530292675
Z053,2025-03-08,300.054540647786
Z052,2025-03-01,309.0426925208251
Z086,2025-02-18,322.3478641497889
Z015,2025-01-06,299.59977116341895
Z047,2025-02-24,322.3220543996616
Z031,2025-03-08,281.05795848961117
Z137,2025-03-15,301.15298801815163
Z034,2025-03-10,323.00163356501923
Z118,2025-03-24,355.13642110680996
Z198,2025-03-19,340.659728678977
Z197,2025-01-08,291.704599814428
Z007,2025-02-12,316.7272294171934
Z123,2025-02-28,300.7735749368047
Z033,2025-01-17,256.7141489389532
Z172,2025-01-06,315.86759649697564
Z056,2025-03-24,272.07651019202365
Z138,2025-03-20,310.3684164925197
Z004,2025-03-19,325.0799230560418
Z033,2025-03-09,257.4084713502656
Z026,2025-01-11,317.5362764095756
Z118,2025-01-19,368.4340234372346
Z176,2025-02-22,347.5514262768002
Z105,2025-03-13,296.286694332159
Z141,2025-03-29,303.5345183194739
Z058,2025-01-14,308.1409581969277
Z172,2025-01-03,288.85263254063887
Z066,2025-01-31,323.5928653819121
Z056,2025-01-03,301.52297714154633
Z145,2025-01-21,299.19038371110327
Z017,2025-02-07,260.9700569296624
Z048,2025-01-23,273.12854057285494
Z003,2025-01-01,283.8611271165457
Z114,2025-03-31,257.70483416726944
Z193,2025-03-10,339.6500974697258
Z149,2025-02-12,321.2898553060519
Z100,2025-03-09,273.7398468953767
Z145,2025-02-08,251.82787066801689
Z003,2025-03-17,279.0394582848474
Z090,2025-01-26,253.08321918643722
Z199,2025-02-03,304.8527286597226
Z074,2025-01-31,302.99299453608194
Z099,2025-03-08,337.040227529906
Z157,2025-01-10,319.6467575854253
Z051,2025-01-14,324.4307225786102
Z111,2025-02-22,261.34709680170556
Z030,2025-01-22,306.6061657179779
Z002,2025-01-18,287.2903445139034
Z042,2025-01-28,291.7727253229481
Z050,2025-02-23,275.8006021945392
Z123,2025-01-15,323.6915843677035
Z005,2025-02-26,296.7315076446157
Z108,2025-02-23,292.13140458907986
Z089,2025-03-30,305.4959168705747
Z095,2025-03-23,276.09641258815077
Z076,2025-01-10,309.20878858152776
Z121,2025-03-23,320.33525322920923
Z026,2025-01-16,316.8238473198159
Z090,2025-01-11,242.08702274647854
Z124,2025-02-05,264.64806188875156
Z193,2025-01-21,298.38704134963336
Z057,2025-02-09,265.97132101367885
Z096,2025-02-27,347.06438850933125
Z087,2025-02-23,312.6701950627272
Z052,2025-01-17,318.336194258196
Z153,2025-03-13,283.2312781550739
Z156,2025-01-08,323.80681706451344
Z164,2025-03-23,318.2065613709766
Z098,2025-03-30,292.1750722587947
Z192,2025-01-01,336.78167747286966
Z030,2025-01-12,308.0746257474701
Z023,2025-02-20,287.2899346019419
Z179,2025-01-14,329.915224681253
Z001,2025-02-09,341.89732992786537
Z067,2025-02-17,295.83478204946834
Z104,2025-03-24,282.5628006534437
Z094,2025-01-26,294.37676800505255
Z074,2025-02-21,319.3378307663471
Z039,2025-03-30,291.044414097138
Z081,2025-03-20,270.18085318065937
Z178,2025-03-06,304.2485880775397
Z141,2025-03-14,302.6283830751562
Z034,2025-01-11,327.22738831233283
Z039,2025-01-18,288.70623007463365
Z195,2025-02-07,301.0625984126415
Z088,2025-03-06,282.96897865273723
Z060,2025-03-31,273.65293538678185
Z182,2025-03-11,338.4770157840805
Z040,2025-02-04,276.611602031904
Z137,2025-01-08,297.2392985266562
Z032,2025-03-19,300.43338252131605
Z050,2025-02-02,268.63462805169115
Z177,2025-01-23,275.4664252765618
Z126,2025-02-19,372.31730936382996
Z144,2025-01-15,293.0341312126254
Z188,2025-03-10,304.93730350627027
Z190,2025-03-06,272.56383392944645
Z120,2025-01-14,356.5493362810885
Z021,2025-03-20,252.44481548545372
Z060,2025-03-03,306.31350859708596
Z164,2025-02-23,298.9085434157408
Z100,2025-03-04,303.8397902374333
Z179,2025-01-19,358.9596110417379
Z178,2025-01-03,286.40208527081506
Z164,2025-03-28,297.76417008612185
Z041,2025-03-07,310.2879032309887
Z166,2025-01-08,352.9960380438067
Z031,2025-01-30,300.1462957181093
Z168,2025-01-06,349.0837213990376
Z082,2025-02-13,267.15147269163236
Z135,2025-03-15,272.4672709495768
Z149,2025-03-07,359.87352908432877
Z187,2025-01-24,254.7687139091313
Z143,2025-01-27,304.93358532693395
Z035,2025-01-17,276.179632589173
Z064,2025-01-09,316.56503177841466
Z199,2025-01-02,335.0489141619313
Z149,2025-03-12,342.13488057480106
Z157,2025-03-18,346.05585606471715
Z066,2025-03-24,333.9628111724036
Z149,2025-03-28,331.2024067917406
Z059,2025-03-19,306.27787918098073
Z031,2025-01-28,309.0208042740883
Z200,2025-01-26,311.72234290394925
Z169,2025-02-09,318.103674212794
Z043,2025-02-26,263.6792859502501
Z001,2025-02-06,315.72424383693516
Z190,2025-03-18,284.2252663562135
Z047,2025-02-17,306.2158578111272
Z008,2025-02-15,312.59978260814967
Z041,2025-02-03,326.6289891821897
Z018,2025-01-26,308.9321421128773
Z040,2025-01-20,288.6536844373541
Z045,2025-01-20,308.4213288945791
Z135,2025-02-14,282.05430829175555
Z138,2025-02-26,323.25685068866295
Z042,2025-01-19,319.4881989312537
