zone_id,date,event_count,event_type
Z096,2025-01-23,9.0,C
Z096,2025-01-24,1.0,N
Z096,2025-01-25,3.0,N
Z096,2025-01-26,,C
Z096,2025-01-27,7.0,N
Z096,2025-01-28,3.0,S
Z096,2025-01-29,1.0,N
Z096,2025-01-30,4.0,
Z096,2025-01-31,,C
Z096,2025-02-01,1.0,N
Z096,2025-02-02,7.0,N
Z096,2025-02-03,3.0,N
Z096,2025-02-04,8.0,N
Z096,2025-02-05,9.0,N
Z096,2025-02-06,3.0,N
Z096,2025-02-07,1.0,C
Z096,2025-02-08,7.0,N
Z096,2025-02-09,9.0,N
Z096,2025-02-10,3.0,N
Z096,2025-02-11,7.0,C
Z096,2025-02-12,1.0,N
Z096,2025-02-13,3.0,N
Z096,2025-02-14,0.0,N
Z096,2025-02-15,7.0,N
Z096,2025-02-16,,N
Z096,2025-02-17,1.0,S
Z096,2025-02-18,2.0,C
Z096,2025-02-19,5.0,S
Z096,2025-02-20,9.0,N
Z096,2025-02-21,8.0,
Z096,2025-02-22,9.0,N
Z096,2025-02-23,6.0,C
Z096,2025-02-24,8.0,N
Z096,2025-02-25,9.0,N
Z096,2025-02-26,3.0,C
Z096,2025-02-27,,N
Z096,2025-02-28,1.0,N
Z096,2025-03-01,,N
Z096,2025-03-02,3.0,
Z096,2025-03-03,2.0,N
Z096,2025-03-04,7.0,N
Z096,2025-03-05,1.0,N
Z096,2025-03-06,3.0,C
Z096,2025-03-07,8.0,N
Z096,2025-03-08,,C
Z096,2025-03-09,3.0,N
Z096,2025-03-10,2.0,C
Z096,2025-03-11,0.0,N
Z096,2025-03-12,,C
Z096,2025-03-13,7.0,N
Z096,2025-03-14,,N
Z096,2025-03-15,8.0,N
Z096,2025-03-16,4.0,N
Z096,2025-03-17,1.0,N
Z096,2025-03-18,6.0,S
Z096,2025-03-19,3.0,S
Z096,2025-03-20,9.0,N
Z096,2025-03-21,3.0,N
Z096,2025-03-22,3.0,N
Z096,2025-03-23,9.0,N
Z096,2025-03-24,2.0,S
Z096,2025-03-25,3.0,N
Z096,2025-03-26,1.0,N
Z096,2025-03-27,8.0,S
Z096,2025-03-28,6.0,N
Z096,2025-03-29,0.0,N
Z096,2025-03-30,4.0,N
Z096,2025-03-31,1.0,C
Z097,2025-01-01,2.0,N
Z097,2025-01-02,2.0,S
Z097,2025-01-03,6.0,N
Z097,2025-01-04,2.0,N
Z097,2025-01-05,6.0,N
Z097,2025-01-06,7.0,N
Z097,2025-01-07,1.0,N
Z097,2025-01-08,0.0,S
Z097,2025-01-09,5.0,C
Z097,2025-01-10,8.0,C
Z097,2025-01-11,5.0,N
Z097,2025-01-12,7.0,N
Z097,2025-01-13,4.0,
Z097,2025-01-14,7.0,N
Z097,2025-01-15,3.0,S
Z097,2025-01-16,5.0,C
Z097,2025-01-17,7.0,C
Z097,2025-01-18,0.0,N
Z097,2025-01-19,,N
Z097,2025-01-20,7.0,
Z097,2025-01-21,,N
Z097,2025-01-22,2.0,S
Z097,2025-01-23,4.0,N
Z097,2025-01-24,,N
Z097,2025-01-25,5.0,N
Z097,2025-01-26,5.0,C
Z097,2025-01-27,4.0,N
Z097,2025-01-28,6.0,N
Z097,2025-01-29,6.0,S
Z097,2025-01-30,5.0,N
Z097,2025-01-31,5.0,N
Z097,2025-02-01,3.0,N
Z097,2025-02-02,3.0,N
Z097,2025-02-03,2.0,N
Z097,2025-02-04,9.0,N
Z097,2025-02-05,6.0,S
Z097,2025-02-06,2.0,N
Z097,2025-02-07,8.0,S
Z097,2025-02-08,8.0,C
Z097,2025-02-09,5.0,N
Z097,2025-02-10,6.0,N
Z097,2025-02-11,2.0,N
Z097,2025-02-12,,N
Z097,2025-02-13,0.0,C
Z097,2025-02-14,5.0,N
Z097,2025-02-15,2.0,N
Z097,2025-02-16,,C
Z097,2025-02-17,7.0,N
Z097,2025-02-18,7.0,N
Z097,2025-02-19,7.0,
Z097,2025-02-20,7.0,N
Z097,2025-02-21,4.0,N
Z097,2025-02-22,6.0,N
Z097,2025-02-23,2.0,N
Z097,2025-02-24,9.0,
Z097,2025-02-25,1.0,N
Z097,2025-02-26,5.0,
Z097,2025-02-27,0.0,N
Z097,2025-02-28,1.0,N
Z097,2025-03-01,6.0,C
Z097,2025-03-02,8.0,N
Z097,2025-03-03,6.0,N
Z097,2025-03-04,9.0,N
Z097,2025-03-05,7.0,N
Z097,2025-03-06,7.0,N
Z097,2025-03-07,9.0,N
Z097,2025-03-08,2.0,C
Z097,2025-03-09,5.0,N
Z097,2025-03-10,1.0,N
Z097,2025-03-11,8.0,S
Z097,2025-03-12,6.0,C
Z097,2025-03-13,2.0,N
Z097,2025-03-14,5.0,N
Z097,2025-03-15,9.0,C
Z097,2025-03-16,0.0,N
Z097,2025-03-17,6.0,C
Z097,2025-03-18,8.0,N
Z097,2025-03-19,4.0,N
Z097,2025-03-20,8.0,N
Z097,2025-03-21,7.0,S
Z097,2025-03-22,7.0,S
Z097,2025-03-23,5.0,N
Z097,2025-03-24,2.0,N
Z097,2025-03-25,3.0,S
Z097,2025-03-26,,C
Z097,2025-03-27,5.0,N
Z097,2025-03-28,6.0,C
Z097,2025-03-29,9.0,N
Z097,2025-03-30,8.0,N
Z097,2025-03-31,4.0,N
Z098,2025-01-01,1.0,N
Z098,2025-01-02,6.0,N
Z098,2025-01-03,6.0,N
Z098,2025-01-04,4.0,
Z098,2025-01-05,1.0,C
Z098,2025-01-06,6.0,C
Z098,2025-01-07,0.0,N
Z098,2025-01-08,5.0,S
Z098,2025-01-09,5.0,N
Z098,2025-01-10,5.0,S
Z098,2025-01-11,2.0,S
Z098,2025-01-12,2.0,N
Z098,2025-01-13,0.0,S
Z098,2025-01-14,3.0,C
Z098,2025-01-15,6.0,S
Z098,2025-01-16,0.0,N
Z098,2025-01-17,9.0,S
Z098,2025-01-18,9.0,C
Z098,2025-01-19,1.0,S
Z098,2025-01-20,9.0,N
Z098,2025-01-21,1.0,N
Z098,2025-01-22,4.0,S
Z098,2025-01-23,7.0,N
Z098,2025-01-24,4.0,N
Z098,2025-01-25,0.0,N
Z098,2025-01-26,0.0,C
Z098,2025-01-27,4.0,S
Z098,2025-01-28,1.0,N
Z098,2025-01-29,2.0,N
Z098,2025-01-30,,S
Z098,2025-01-31,8.0,C
Z098,2025-02-01,4.0,N
Z098,2025-02-02,0.0,C
Z098,2025-02-03,2.0,N
Z098,2025-02-04,7.0,N
Z098,2025-02-05,3.0,C
Z098,2025-02-06,7.0,C
Z098,2025-02-07,0.0,N
Z098,2025-02-08,7.0,N
Z098,2025-02-09,9.0,C
Z098,2025-02-10,8.0,N
Z098,2025-02-11,6.0,N
Z098,2025-02-12,2.0,S
Z098,2025-02-13,1.0,N
Z098,2025-02-14,0.0,N
Z098,2025-02-15,9.0,N
Z098,2025-02-16,9.0,N
Z098,2025-02-17,6.0,N
Z098,2025-02-18,0.0,N
Z098,2025-02-19,5.0,N
Z098,2025-02-20,0.0,
Z098,2025-02-21,9.0,N
Z098,2025-02-22,3.0,N
Z098,2025-02-23,4.0,S
Z098,2025-02-24,0.0,C
Z098,2025-02-25,7.0,C
Z098,2025-02-26,6.0,C
Z098,2025-02-27,,N
Z098,2025-02-28,4.0,N
Z098,2025-03-01,3.0,N
Z098,2025-03-02,,N
Z098,2025-03-03,3.0,C
Z098,2025-03-04,3.0,S
Z098,2025-03-05,5.0,N
Z098,2025-03-06,,N
Z098,2025-03-07,4.0,N
Z098,2025-03-08,,N
Z098,2025-03-09,2.0,N
Z098,2025-03-10,6.0,C
Z098,2025-03-11,2.0,N
Z098,2025-03-12,4.0,N
Z098,2025-03-13,1.0,C
Z098,2025-03-14,9.0,N
Z098,2025-03-15,9.0,S
Z098,2025-03-16,7.0,C
Z098,2025-03-17,3.0,C
Z098,2025-03-18,0.0,N
Z098,2025-03-19,1.0,N
Z098,2025-03-20,6.0,
Z098,2025-03-21,,S
Z098,2025-03-22,1.0,N
Z098,2025-03-23,7.0,N
Z098,2025-03-24,0.0,C
Z098,2025-03-25,3.0,N
Z098,2025-03-26,7.0,C
Z098,2025-03-27,4.0,N
Z098,2025-03-28,7.0,N
Z098,2025-03-29,7.0,N
Z098,2025-03-30,8.0,C
Z098,2025-03-31,0.0,C
Z099,2025-01-01,0.0,C
Z099,2025-01-02,8.0,N
Z099,2025-01-03,6.0,N
Z099,2025-01-04,8.0,
Z099,2025-01-05,1.0,N
Z099,2025-01-06,7.0,N
Z099,2025-01-07,,N
Z099,2025-01-08,3.0,N
Z099,2025-01-09,7.0,N
Z099,2025-01-10,3.0,N
Z099,2025-01-11,2.0,C
Z099,2025-01-12,6.0,C
Z099,2025-01-13,4.0,C
Z099,2025-01-14,0.0,N
Z099,2025-01-15,3.0,S
Z099,2025-01-16,3.0,N
Z099,2025-01-17,0.0,C
Z099,2025-01-18,9.0,N
Z099,2025-01-19,4.0,N
Z099,2025-01-20,1.0,N
Z099,2025-01-21,7.0,N
Z099,2025-01-22,8.0,N
Z099,2025-01-23,,S
Z099,2025-01-24,9.0,N
Z099,2025-01-25,9.0,C
Z099,2025-01-26,3.0,N
Z099,2025-01-27,1.0,N
Z099,2025-01-28,4.0,C
Z099,2025-01-29,6.0,N
Z099,2025-01-30,4.0,N
Z099,2025-01-31,4.0,C
Z099,2025-02-01,1.0,S
Z099,2025-02-02,2.0,S
Z099,2025-02-03,5.0,C
Z099,2025-02-04,5.0,C
Z099,2025-02-05,0.0,C
Z099,2025-02-06,0.0,N
Z099,2025-02-07,9.0,N
Z099,2025-02-08,8.0,N
Z099,2025-02-09,1.0,N
Z099,2025-02-10,1.0,N
Z099,2025-02-11,8.0,N
Z099,2025-02-12,4.0,S
Z099,2025-02-13,,N
Z099,2025-02-14,2.0,N
Z099,2025-02-15,6.0,C
Z099,2025-02-16,1.0,N
Z099,2025-02-17,4.0,N
Z099,2025-02-18,3.0,N
Z099,2025-02-19,7.0,C
Z099,2025-02-20,1.0,N
Z099,2025-02-21,0.0,N
Z099,2025-02-22,1.0,N
Z099,2025-02-23,1.0,C
Z099,2025-02-24,7.0,N
Z099,2025-02-25,0.0,N
Z099,2025-02-26,0.0,N
Z099,2025-02-27,9.0,
Z099,2025-02-28,0.0,N
Z099,2025-03-01,,N
Z099,2025-03-02,4.0,N
Z099,2025-03-03,7.0,N
Z099,2025-03-04,7.0,S
Z099,2025-03-05,9.0,N
Z099,2025-03-06,4.0,N
Z099,2025-03-07,4.0,N
Z099,2025-03-08,6.0,
Z099,2025-03-09,0.0,N
Z099,2025-03-10,0.0,C
Z099,2025-03-11,0.0,N
Z099,2025-03-12,7.0,N
Z099,2025-03-13,7.0,C
Z099,2025-03-14,3.0,S
Z099,2025-03-15,4.0,N
Z099,2025-03-16,6.0,N
Z099,2025-03-17,5.0,N
Z099,2025-03-18,1.0,N
Z099,2025-03-19,6.0,N
Z099,2025-03-20,,S
Z099,2025-03-21,3.0,N
Z099,2025-03-22,3.0,N
Z099,2025-03-23,4.0,C
Z099,2025-03-24,0.0,
Z099,2025-03-25,2.0,N
Z099,2025-03-26,7.0,N
Z099,2025-03-27,5.0,N
Z099,2025-03-28,2.0,
Z099,2025-03-29,1.0,N
Z099,2025-03-30,5.0,C
Z099,2025-03-31,,N
Z100,2025-01-01,6.0,C
Z100,2025-01-02,6.0,N
Z100,2025-01-03,1.0,N
Z100,2025-01-04,3.0,
Z100,2025-01-05,2.0,C
Z100,2025-01-06,7.0,C
Z100,2025-01-07,7.0,
Z100,2025-01-08,3.0,C
Z100,2025-01-09,3.0,N
Z100,2025-01-10,5.0,N
Z100,2025-01-11,5.0,
Z100,2025-01-12,5.0,N
Z100,2025-01-13,1.0,C
Z100,2025-01-14,7.0,N
Z100,2025-01-15,6.0,N
Z100,2025-01-16,1.0,S
Z100,2025-01-17,7.0,N
Z100,2025-01-18,0.0,N
Z100,2025-01-19,9.0,S
Z100,2025-01-20,6.0,C
Z100,2025-01-21,5.0,N
Z100,2025-01-22,,
Z100,2025-01-23,2.0,C
Z100,2025-01-24,8.0,N
Z100,2025-01-25,4.0,N
Z100,2025-01-26,,N
Z100,2025-01-27,5.0,N
Z100,2025-01-28,2.0,S
Z100,2025-01-29,3.0,
Z100,2025-01-30,9.0,N
Z100,2025-01-31,5.0,N
Z100,2025-02-01,4.0,N
Z100,2025-02-02,9.0,N
Z100,2025-02-03,7.0,N
Z100,2025-02-04,,N
Z100,2025-02-05,0.0,N
Z100,2025-02-06,5.0,N
Z100,2025-02-07,4.0,N
Z100,2025-02-08,9.0,N
Z100,2025-02-09,8.0,
Z100,2025-02-10,2.0,N
Z100,2025-02-11,3.0,N
Z100,2025-02-12,3.0,N
Z100,2025-02-13,3.0,N
Z100,2025-02-14,8.0,N
Z100,2025-02-15,7.0,N
Z100,2025-02-16,8.0,N
Z100,2025-02-17,,C
Z100,2025-02-18,2.0,N
Z100,2025-02-19,4.0,N
Z100,2025-02-20,1.0,N
Z100,2025-02-21,4.0,C
Z100,2025-02-22,1.0,C
Z100,2025-02-23,9.0,N
Z100,2025-02-24,1.0,S
Z100,2025-02-25,6.0,N
Z100,2025-02-26,9.0,N
Z100,2025-02-27,3.0,C
Z100,2025-02-28,5.0,N
Z100,2025-03-01,8.0,C
Z100,2025-03-02,9.0,C
Z100,2025-03-03,2.0,N
Z100,2025-03-04,0.0,
Z100,2025-03-05,2.0,C
Z100,2025-03-06,2.0,N
Z100,2025-03-07,2.0,N
Z100,2025-03-08,3.0,N
Z100,2025-03-09,2.0,C
Z100,2025-03-10,4.0,N
Z100,2025-03-11,7.0,N
Z100,2025-03-12,2.0,S
Z100,2025-03-13,9.0,N
Z100,2025-03-14,5.0,C
Z100,2025-03-15,0.0,N
Z100,2025-03-16,,N
Z100,2025-03-17,0.0,N
Z100,2025-03-18,1.0,
Z100,2025-03-19,2.0,C
Z100,2025-03-20,4.0,N
Z100,2025-03-21,8.0,S
Z100,2025-03-22,8.0,N
Z100,2025-03-23,2.0,N
Z100,2025-03-24,7.0,N
Z100,2025-03-25,1.0,N
Z100,2025-03-26,8.0,N
Z100,2025-03-27,3.0,N
Z100,2025-03-28,1.0,C
Z100,2025-03-29,4.0,N
Z100,2025-03-30,,
Z100,2025-03-31,5.0,N
Z101,2025-01-01,8.0,C
Z101,2025-01-02,6.0,N
Z101,2025-01-03,5.0,N
Z101,2025-01-04,7.0,N
Z101,2025-01-05,6.0,N
Z101,2025-01-06,6.0,
Z101,2025-01-07,7.0,N
Z101,2025-01-08,5.0,N
Z101,2025-01-09,9.0,C
Z101,2025-01-10,4.0,N
Z101,2025-01-11,3.0,C
Z101,2025-01-12,7.0,N
Z101,2025-01-13,8.0,N
Z101,2025-01-14,8.0,N
Z101,2025-01-15,3.0,C
Z101,2025-01-16,8.0,N
Z101,2025-01-17,1.0,C
Z101,2025-01-18,6.0,S
Z101,2025-01-19,3.0,S
Z101,2025-01-20,3.0,
Z101,2025-01-21,7.0,N
Z101,2025-01-22,2.0,N
Z101,2025-01-23,4.0,N
Z101,2025-01-24,4.0,N
Z101,2025-01-25,2.0,N
Z101,2025-01-26,3.0,
Z101,2025-01-27,8.0,S
Z101,2025-01-28,2.0,N
Z101,2025-01-29,9.0,N
Z101,2025-01-30,8.0,N
Z101,2025-01-31,9.0,N
Z101,2025-02-01,0.0,N
Z101,2025-02-02,4.0,C
Z101,2025-02-03,4.0,S
Z101,2025-02-04,8.0,C
Z101,2025-02-05,7.0,N
Z101,2025-02-06,6.0,N
Z101,2025-02-07,0.0,N
Z101,2025-02-08,6.0,S
Z101,2025-02-09,1.0,N
Z101,2025-02-10,,N
Z101,2025-02-11,2.0,N
Z101,2025-02-12,8.0,N
Z101,2025-02-13,4.0,N
Z101,2025-02-14,3.0,N
Z101,2025-02-15,4.0,N
Z101,2025-02-16,1.0,S
Z101,2025-02-17,7.0,S
Z101,2025-02-18,,C
Z101,2025-02-19,7.0,N
Z101,2025-02-20,7.0,S
Z101,2025-02-21,6.0,N
Z101,2025-02-22,1.0,N
Z101,2025-02-23,7.0,C
Z101,2025-02-24,5.0,N
Z101,2025-02-25,4.0,N
Z101,2025-02-26,1.0,N
Z101,2025-02-27,2.0,N
Z101,2025-02-28,3.0,C
Z101,2025-03-01,3.0,N
Z101,2025-03-02,4.0,
Z101,2025-03-03,1.0,N
Z101,2025-03-04,8.0,N
Z101,2025-03-05,8.0,N
Z101,2025-03-06,8.0,C
Z101,2025-03-07,4.0,N
Z101,2025-03-08,3.0,C
Z101,2025-03-09,8.0,N
Z101,2025-03-10,7.0,N
Z101,2025-03-11,6.0,N
Z101,2025-03-12,4.0,N
Z101,2025-03-13,7.0,N
Z101,2025-03-14,4.0,N
Z101,2025-03-15,1.0,N
Z101,2025-03-16,5.0,N
Z101,2025-03-17,1.0,S
Z101,2025-03-18,9.0,C
Z101,2025-03-19,8.0,C
Z101,2025-03-20,,N
Z101,2025-03-21,2.0,C
Z101,2025-03-22,9.0,N
Z101,2025-03-23,7.0,N
Z101,2025-03-24,0.0,N
Z101,2025-03-25,8.0,C
Z101,2025-03-26,6.0,N
Z101,2025-03-27,9.0,N
Z101,2025-03-28,1.0,S
Z101,2025-03-29,7.0,N
Z101,2025-03-30,5.0,S
Z101,2025-03-31,5.0,C
Z102,2025-01-01,,C
Z102,2025-01-02,4.0,N
Z102,2025-01-03,8.0,N
Z102,2025-01-04,6.0,N
Z102,2025-01-05,,N
Z102,2025-01-06,1.0,N
Z102,2025-01-07,0.0,N
Z102,2025-01-08,8.0,N
Z102,2025-01-09,9.0,N
Z102,2025-01-10,0.0,N
Z102,2025-01-11,2.0,C
Z102,2025-01-12,5.0,N
Z102,2025-01-13,5.0,N
Z102,2025-01-14,8.0,N
Z102,2025-01-15,8.0,C
Z102,2025-01-16,3.0,C
Z102,2025-01-17,0.0,N
Z102,2025-01-18,9.0,N
Z102,2025-01-19,8.0,C
Z102,2025-01-20,1.0,S
Z102,2025-01-21,9.0,
Z102,2025-01-22,9.0,N
Z102,2025-01-23,3.0,N
Z102,2025-01-24,6.0,S
Z102,2025-01-25,1.0,N
Z102,2025-01-26,8.0,C
Z102,2025-01-27,4.0,N
Z102,2025-01-28,9.0,N
Z102,2025-01-29,8.0,N
Z102,2025-01-30,8.0,
Z102,2025-01-31,7.0,C
Z102,2025-02-01,2.0,N
Z102,2025-02-02,,N
Z102,2025-02-03,2.0,C
Z102,2025-02-04,8.0,C
Z102,2025-02-05,1.0,N
Z102,2025-02-06,6.0,N
Z102,2025-02-07,1.0,
Z102,2025-02-08,4.0,N
Z102,2025-02-09,1.0,N
Z102,2025-02-10,,N
Z102,2025-02-11,1.0,C
Z102,2025-02-12,8.0,N
Z102,2025-02-13,1.0,S
Z102,2025-02-14,3.0,N
Z102,2025-02-15,6.0,
Z102,2025-02-16,8.0,N
Z102,2025-02-17,2.0,N
Z102,2025-02-18,1.0,N
Z102,2025-02-19,5.0,N
Z102,2025-02-20,0.0,N
Z102,2025-02-21,4.0,N
Z102,2025-02-22,7.0,N
Z102,2025-02-23,2.0,N
Z102,2025-02-24,4.0,N
Z102,2025-02-25,8.0,N
Z102,2025-02-26,0.0,N
Z102,2025-02-27,8.0,N
Z102,2025-02-28,0.0,N
Z102,2025-03-01,3.0,N
Z102,2025-03-02,0.0,N
Z102,2025-03-03,7.0,N
Z102,2025-03-04,,C
Z102,2025-03-05,,N
Z102,2025-03-06,4.0,C
Z102,2025-03-07,1.0,S
Z102,2025-03-08,9.0,C
Z102,2025-03-09,4.0,N
Z102,2025-03-10,4.0,N
Z102,2025-03-11,8.0,N
Z102,2025-03-12,,
Z102,2025-03-13,1.0,N
Z102,2025-03-14,2.0,C
Z102,2025-03-15,5.0,N
Z102,2025-03-16,0.0,N
Z102,2025-03-17,5.0,N
Z102,2025-03-18,4.0,N
Z102,2025-03-19,1.0,N
Z102,2025-03-20,1.0,C
Z102,2025-03-21,1.0,C
Z102,2025-03-22,2.0,N
Z102,2025-03-23,9.0,C
Z102,2025-03-24,1.0,N
Z102,2025-03-25,2.0,S
Z102,2025-03-26,,N
Z102,2025-03-27,2.0,N
Z102,2025-03-28,6.0,S
Z102,2025-03-29,2.0,N
Z102,2025-03-30,5.0,N
Z102,2025-03-31,8.0,S
Z103,2025-01-01,5.0,S
Z103,2025-01-02,3.0,N
Z103,2025-01-03,4.0,C
Z103,2025-01-04,7.0,N
Z103,2025-01-05,7.0,N
Z103,2025-01-06,6.0,N
Z103,2025-01-07,4.0,N
Z103,2025-01-08,8.0,N
Z103,2025-01-09,0.0,N
Z103,2025-01-10,3.0,N
Z103,2025-01-11,9.0,N
Z103,2025-01-12,6.0,N
Z103,2025-01-13,4.0,N
Z103,2025-01-14,3.0,N
Z103,2025-01-15,4.0,
Z103,2025-01-16,0.0,N
Z103,2025-01-17,3.0,N
Z103,2025-01-18,0.0,N
Z103,2025-01-19,,N
Z103,2025-01-20,8.0,N
Z103,2025-01-21,4.0,N
Z103,2025-01-22,8.0,C
Z103,2025-01-23,8.0,C
Z103,2025-01-24,9.0,N
Z103,2025-01-25,4.0,N
Z103,2025-01-26,2.0,N
Z103,2025-01-27,3.0,C
Z103,2025-01-28,4.0,S
Z103,2025-01-29,5.0,N
Z103,2025-01-30,5.0,N
Z103,2025-01-31,7.0,N
Z103,2025-02-01,7.0,N
Z103,2025-02-02,7.0,N
Z103,2025-02-03,2.0,S
Z103,2025-02-04,3.0,N
Z103,2025-02-05,3.0,S
Z103,2025-02-06,6.0,N
Z103,2025-02-07,4.0,N
Z103,2025-02-08,3.0,N
Z103,2025-02-09,9.0,N
Z103,2025-02-10,4.0,N
Z103,2025-02-11,,C
Z103,2025-02-12,3.0,N
Z103,2025-02-13,6.0,N
Z103,2025-02-14,2.0,C
Z103,2025-02-15,6.0,C
Z103,2025-02-16,4.0,N
Z103,2025-02-17,0.0,N
Z103,2025-02-18,3.0,N
Z103,2025-02-19,9.0,N
Z103,2025-02-20,2.0,C
Z103,2025-02-21,3.0,C
Z103,2025-02-22,5.0,N
Z103,2025-02-23,9.0,N
Z103,2025-02-24,3.0,N
Z103,2025-02-25,6.0,N
Z103,2025-02-26,,N
Z103,2025-02-27,2.0,
Z103,2025-02-28,2.0,N
Z103,2025-03-01,1.0,N
Z103,2025-03-02,,N
Z103,2025-03-03,5.0,N
Z103,2025-03-04,0.0,C
Z103,2025-03-05,8.0,N
Z103,2025-03-06,1.0,N
Z103,2025-03-07,3.0,N
Z103,2025-03-08,8.0,N
Z103,2025-03-09,6.0,N
Z103,2025-03-10,2.0,N
Z103,2025-03-11,9.0,N
Z103,2025-03-12,1.0,N
Z103,2025-03-13,8.0,N
Z103,2025-03-14,1.0,N
Z103,2025-03-15,,N
Z103,2025-03-16,1.0,N
Z103,2025-03-17,,N
Z103,2025-03-18,5.0,N
Z103,2025-03-19,7.0,N
Z103,2025-03-20,2.0,S
Z103,2025-03-21,6.0,N
Z103,2025-03-22,7.0,N
Z103,2025-03-23,0.0,C
Z103,2025-03-24,7.0,C
Z103,2025-03-25,0.0,N
Z103,2025-03-26,5.0,S
Z103,2025-03-27,1.0,S
Z103,2025-03-28,8.0,N
Z103,2025-03-29,9.0,N
Z103,2025-03-30,9.0,N
Z103,2025-03-31,9.0,N
Z104,2025-01-01,2.0,N
Z104,2025-01-02,3.0,C
Z104,2025-01-03,9.0,S
Z104,2025-01-04,,C
Z104,2025-01-05,2.0,N
Z104,2025-01-06,6.0,
Z104,2025-01-07,1.0,N
Z104,2025-01-08,6.0,N
Z104,2025-01-09,4.0,N
Z104,2025-01-10,8.0,N
Z104,2025-01-11,1.0,N
Z104,2025-01-12,8.0,N
Z104,2025-01-13,8.0,N
Z104,2025-01-14,7.0,N
Z104,2025-01-15,4.0,N
Z104,2025-01-16,2.0,N
Z104,2025-01-17,9.0,N
Z104,2025-01-18,0.0,N
Z104,2025-01-19,9.0,N
Z104,2025-01-20,2.0,N
Z104,2025-01-21,,N
Z104,2025-01-22,3.0,N
Z104,2025-01-23,5.0,C
Z104,2025-01-24,3.0,N
Z104,2025-01-25,8.0,C
Z104,2025-01-26,7.0,N
Z104,2025-01-27,9.0,S
Z104,2025-01-28,5.0,N
Z104,2025-01-29,9.0,C
Z104,2025-01-30,7.0,C
Z104,2025-01-31,,N
Z104,2025-02-01,4.0,N
Z104,2025-02-02,8.0,N
Z104,2025-02-03,3.0,C
Z104,2025-02-04,3.0,S
Z104,2025-02-05,9.0,N
Z104,2025-02-06,8.0,C
Z104,2025-02-07,3.0,N
Z104,2025-02-08,3.0,N
Z104,2025-02-09,7.0,C
Z104,2025-02-10,5.0,C
Z104,2025-02-11,6.0,C
Z104,2025-02-12,3.0,N
Z104,2025-02-13,0.0,N
Z104,2025-02-14,3.0,S
Z104,2025-02-15,3.0,C
Z104,2025-02-16,1.0,S
Z104,2025-02-17,7.0,C
Z104,2025-02-18,4.0,C
Z104,2025-02-19,8.0,N
Z104,2025-02-20,4.0,N
Z104,2025-02-21,3.0,N
Z104,2025-02-22,2.0,N
Z104,2025-02-23,9.0,S
Z104,2025-02-24,9.0,C
Z104,2025-02-25,0.0,C
Z104,2025-02-26,6.0,N
Z104,2025-02-27,8.0,
Z104,2025-02-28,1.0,N
Z104,2025-03-01,3.0,
Z104,2025-03-02,7.0,N
Z104,2025-03-03,8.0,C
Z104,2025-03-04,8.0,N
Z104,2025-03-05,5.0,N
Z104,2025-03-06,1.0,C
Z104,2025-03-07,,
Z104,2025-03-08,3.0,S
Z104,2025-03-09,5.0,N
Z104,2025-03-10,1.0,S
Z104,2025-03-11,5.0,N
Z104,2025-03-12,0.0,N
Z104,2025-03-13,5.0,N
Z104,2025-03-14,4.0,N
Z104,2025-03-15,1.0,N
Z104,2025-03-16,3.0,C
Z104,2025-03-17,8.0,N
Z104,2025-03-18,1.0,N
Z104,2025-03-19,4.0,N
Z104,2025-03-20,2.0,C
Z104,2025-03-21,1.0,C
Z104,2025-03-22,9.0,C
Z104,2025-03-23,7.0,N
Z104,2025-03-24,9.0,N
Z104,2025-03-25,8.0,N
Z104,2025-03-26,,N
Z104,2025-03-27,4.0,N
Z104,2025-03-28,6.0,N
Z104,2025-03-29,2.0,N
Z104,2025-03-30,5.0,N
Z104,2025-03-31,6.0,N
Z105,2025-01-01,0.0,N
Z105,2025-01-02,3.0,N
Z105,2025-01-03,6.0,N
Z105,2025-01-04,9.0,C
Z105,2025-01-05,5.0,N
Z105,2025-01-06,9.0,C
Z105,2025-01-07,1.0,C
Z105,2025-01-08,7.0,N
Z105,2025-01-09,6.0,C
Z105,2025-01-10,1.0,N
Z105,2025-01-11,8.0,C
Z105,2025-01-12,5.0,N
Z105,2025-01-13,1.0,N
Z105,2025-01-14,4.0,S
Z105,2025-01-15,0.0,C
Z105,2025-01-16,1.0,N
Z105,2025-01-17,8.0,S
Z105,2025-01-18,9.0,S
Z105,2025-01-19,0.0,
Z105,2025-01-20,3.0,N
Z105,2025-01-21,8.0,
Z105,2025-01-22,3.0,N
Z105,2025-01-23,9.0,N
Z105,2025-01-24,0.0,N
Z105,2025-01-25,4.0,N
Z105,2025-01-26,5.0,S
Z105,2025-01-27,0.0,N
Z105,2025-01-28,7.0,N
Z105,2025-01-29,0.0,S
Z105,2025-01-30,5.0,C
Z105,2025-01-31,8.0,S
Z105,2025-02-01,2.0,N
Z105,2025-02-02,4.0,N
Z105,2025-02-03,0.0,C
Z105,2025-02-04,0.0,C
Z105,2025-02-05,1.0,N
Z105,2025-02-06,5.0,
Z105,2025-02-07,6.0,N
Z105,2025-02-08,4.0,N
Z105,2025-02-09,0.0,N
Z105,2025-02-10,0.0,N
Z105,2025-02-11,0.0,N
Z105,2025-02-12,2.0,N
Z105,2025-02-13,3.0,N
Z105,2025-02-14,7.0,N
Z105,2025-02-15,8.0,N
