zone_id,date,business_density,retail_count
Z101,2025-03-07,264.7753814133683,88.0
Z101,2025-03-08,181.9086387027578,71.0
Z101,2025-03-09,173.35224920332757,
Z101,2025-03-10,,117.0
Z101,2025-03-11,354.7212624710476,180.0
Z101,2025-03-12,284.9438075623733,169.0
Z101,2025-03-13,155.95330375121793,34.0
Z101,2025-03-14,153.16281394637184,84.0
Z101,2025-03-15,361.910680457841,90.0
Z101,2025-03-16,322.8192591289958,170.0
Z101,2025-03-17,,130.0
Z101,2025-03-18,222.05923226178993,25.0
Z101,2025-03-19,178.59266928355527,173.0
Z101,2025-03-20,,159.0
Z101,2025-03-21,339.17187250684003,96.0
Z101,2025-03-22,190.53376694088294,134.0
Z101,2025-03-23,354.26943888354845,132.0
Z101,2025-03-24,327.67958458440444,
Z101,2025-03-25,,149.0
Z101,2025-03-26,227.96585627249192,179.0
Z101,2025-03-27,155.786033617308,197.0
Z101,2025-03-28,133.31573331343282,114.0
Z101,2025-03-29,,80.0
Z101,2025-03-30,180.25355720616,158.0
Z101,2025-03-31,346.0178097238761,120.0
Z102,2025-01-01,398.68261345432785,53.0
Z102,2025-01-02,122.9859441788946,114.0
Z102,2025-01-03,241.91053752511007,122.0
Z102,2025-01-04,340.6187677932409,27.0
Z102,2025-01-05,336.68526896237006,155.0
Z102,2025-01-06,327.99914749929053,117.0
Z102,2025-01-07,204.6984805905733,162.0
Z102,2025-01-08,236.15597670551568,24.0
Z102,2025-01-09,278.4905072024411,166.0
Z102,2025-01-10,392.18217507197716,156.0
Z102,2025-01-11,198.26418128154785,176.0
Z102,2025-01-12,376.94316631505734,120.0
Z102,2025-01-13,180.80707545414822,166.0
Z102,2025-01-14,396.72233964211136,65.0
Z102,2025-01-15,301.0791060482775,123.0
Z102,2025-01-16,239.05344410756527,99.0
Z102,2025-01-17,284.0171284190815,137.0
Z102,2025-01-18,181.75935071206203,24.0
Z102,2025-01-19,182.25215725343998,180.0
Z102,2025-01-20,134.06636315304814,74.0
Z102,2025-01-21,134.21508931161964,38.0
Z102,2025-01-22,204.3015224406734,164.0
Z102,2025-01-23,328.8566433689115,107.0
Z102,2025-01-24,282.3913502794487,136.0
Z102,2025-01-25,130.77536809930623,189.0
Z102,2025-01-26,355.67095749277325,169.0
Z102,2025-01-27,280.41028809701993,58.0
Z102,2025-01-28,388.2566730354339,144.0
Z102,2025-01-29,301.0556402233623,46.0
Z102,2025-01-30,152.5524591112543,95.0
Z102,2025-01-31,242.13500869234667,193.0
Z102,2025-02-01,294.5492792641612,146.0
Z102,2025-02-02,108.4794103149933,175.0
Z102,2025-02-03,104.47307924644237,
Z102,2025-02-04,138.82090017957037,186.0
Z102,2025-02-05,175.4993305136412,141.0
Z102,2025-02-06,228.86473705620267,165.0
Z102,2025-02-07,246.23214212793653,106.0
Z102,2025-02-08,141.40828268136903,169.0
Z102,2025-02-09,302.0174737347493,87.0
Z102,2025-02-10,,30.0
Z102,2025-02-11,188.33922965234808,101.0
Z102,2025-02-12,,83.0
Z102,2025-02-13,123.29437460598723,
Z102,2025-02-14,217.50843265325182,104.0
Z102,2025-02-15,146.19230534970518,76.0
Z102,2025-02-16,213.04588184439126,182.0
Z102,2025-02-17,288.45478135310657,56.0
Z102,2025-02-18,264.1712283637851,197.0
Z102,2025-02-19,169.35276494121825,140.0
Z102,2025-02-20,203.14674737762573,49.0
Z102,2025-02-21,284.2093595345952,164.0
Z102,2025-02-22,358.2565084130346,180.0
Z102,2025-02-23,325.96403162166314,163.0
Z102,2025-02-24,266.02000805002444,162.0
Z102,2025-02-25,208.68789949494587,160.0
Z102,2025-02-26,209.51538326254163,22.0
Z102,2025-02-27,,43.0
Z102,2025-02-28,111.77307281216392,
Z102,2025-03-01,396.3947933260783,78.0
Z102,2025-03-02,299.3126232554687,
Z102,2025-03-03,304.34130972171715,84.0
Z102,2025-03-04,111.39935119142265,
Z102,2025-03-05,281.6587824673817,79.0
Z102,2025-03-06,245.4334180271341,177.0
Z102,2025-03-07,,85.0
Z102,2025-03-08,183.37660323080772,165.0
Z102,2025-03-09,367.0943368640954,78.0
Z102,2025-03-10,264.99652475978587,72.0
Z102,2025-03-11,,83.0
Z102,2025-03-12,121.80464675224329,140.0
Z102,2025-03-13,314.2364582206917,138.0
Z102,2025-03-14,310.8552470188098,49.0
Z102,2025-03-15,284.213082091769,
Z102,2025-03-16,253.07879386619476,24.0
Z102,2025-03-17,230.1353206622118,88.0
Z102,2025-03-18,277.9813278963977,155.0
Z102,2025-03-19,170.018635518522,156.0
Z102,2025-03-20,382.3777192532943,179.0
Z102,2025-03-21,276.63835875406886,139.0
Z102,2025-03-22,193.35773330631298,161.0
Z102,2025-03-23,234.90395526554718,160.0
Z102,2025-03-24,341.7054366630677,37.0
Z102,2025-03-25,148.48481821908922,87.0
Z102,2025-03-26,187.85068673807814,133.0
Z102,2025-03-27,303.8524068209666,41.0
Z102,2025-03-28,194.64676194466716,39.0
Z102,2025-03-29,337.7505045584398,162.0
Z102,2025-03-30,139.13604615320824,26.0
Z102,2025-03-31,328.80585113638256,117.0
Z103,2025-01-01,120.50551445516987,
Z103,2025-01-02,103.77778380024843,49.0
Z103,2025-01-03,369.4670556496486,24.0
Z103,2025-01-04,274.4017650796896,148.0
Z103,2025-01-05,205.54806912604346,178.0
Z103,2025-01-06,169.77839108915512,39.0
Z103,2025-01-07,285.06573497824485,102.0
Z103,2025-01-08,252.70065506102145,83.0
Z103,2025-01-09,397.47933265899553,137.0
Z103,2025-01-10,394.9647959961237,48.0
Z103,2025-01-11,290.5073698424829,121.0
Z103,2025-01-12,232.86115183176716,157.0
Z103,2025-01-13,247.34229074039862,176.0
Z103,2025-01-14,304.7437198710586,50.0
Z103,2025-01-15,130.4723632706144,94.0
Z103,2025-01-16,198.50562214321545,49.0
Z103,2025-01-17,122.58167230108116,172.0
Z103,2025-01-18,,
Z103,2025-01-19,158.75177256827013,77.0
Z103,2025-01-20,,76.0
Z103,2025-01-21,335.4322963488368,
Z103,2025-01-22,245.64876734976175,142.0
Z103,2025-01-23,200.6429831682609,116.0
Z103,2025-01-24,124.70589710102743,134.0
Z103,2025-01-25,,56.0
Z103,2025-01-26,181.38057594495302,77.0
Z103,2025-01-27,284.48025337514423,47.0
Z103,2025-01-28,393.1563217397255,174.0
Z103,2025-01-29,133.39429644326503,56.0
Z103,2025-01-30,163.63761961658196,25.0
Z103,2025-01-31,241.9283614298124,81.0
Z103,2025-02-01,390.58414460377884,52.0
Z103,2025-02-02,331.5429328809987,108.0
Z103,2025-02-03,369.46875794884903,97.0
Z103,2025-02-04,200.11445454273786,59.0
Z103,2025-02-05,397.6115421335784,188.0
Z103,2025-02-06,130.8498448192472,138.0
Z103,2025-02-07,115.89187181383025,61.0
Z103,2025-02-08,356.6807881162084,156.0
Z103,2025-02-09,378.17946106209587,37.0
Z103,2025-02-10,127.17560726383053,34.0
Z103,2025-02-11,134.02822802375243,151.0
Z103,2025-02-12,109.95224732673215,53.0
Z103,2025-02-13,131.35226879281723,81.0
Z103,2025-02-14,162.82594504008426,57.0
Z103,2025-02-15,391.0229856730003,90.0
Z103,2025-02-16,300.3580666719041,42.0
Z103,2025-02-17,333.5659076555626,
Z103,2025-02-18,332.84182110745667,39.0
Z103,2025-02-19,260.5221249337644,72.0
Z103,2025-02-20,339.24669331390515,149.0
Z103,2025-02-21,278.74225971699093,40.0
Z103,2025-02-22,194.36382928100727,95.0
Z103,2025-02-23,268.3330326305202,61.0
Z103,2025-02-24,260.05257584035405,76.0
Z103,2025-02-25,347.0359161277962,141.0
Z103,2025-02-26,394.5181652144977,196.0
Z103,2025-02-27,223.31276962627916,110.0
Z103,2025-02-28,329.0172035324079,131.0
Z103,2025-03-01,129.92890121144006,29.0
Z103,2025-03-02,333.0494108344866,91.0
Z103,2025-03-03,211.42507359796963,80.0
Z103,2025-03-04,111.81704886690599,
Z103,2025-03-05,208.97385356865317,140.0
Z103,2025-03-06,283.1928252764934,105.0
Z103,2025-03-07,135.77505030443996,160.0
Z103,2025-03-08,377.2103477290764,67.0
Z103,2025-03-09,123.30172398185158,187.0
Z103,2025-03-10,379.00201594994985,28.0
Z103,2025-03-11,312.14125538070596,198.0
Z103,2025-03-12,198.9136526242611,132.0
Z103,2025-03-13,,139.0
Z103,2025-03-14,322.2428094198233,59.0
Z103,2025-03-15,280.44133026436225,95.0
Z103,2025-03-16,301.4928764364836,83.0
Z103,2025-03-17,216.749384954044,113.0
Z103,2025-03-18,246.3440445422797,89.0
Z103,2025-03-19,396.96024521136803,83.0
Z103,2025-03-20,164.1768611499153,44.0
Z103,2025-03-21,225.35685595663944,175.0
Z103,2025-03-22,187.5469562721902,157.0
Z103,2025-03-23,329.53345313195496,175.0
Z103,2025-03-24,329.2037876997162,55.0
Z103,2025-03-25,187.73363829921877,158.0
Z103,2025-03-26,124.41709498989488,40.0
Z103,2025-03-27,103.42980300166121,173.0
Z103,2025-03-28,228.23515997274566,165.0
Z103,2025-03-29,223.10127830073128,
Z103,2025-03-30,396.51696359195887,
Z103,2025-03-31,240.94062270930388,34.0
Z104,2025-01-01,176.9255108726262,42.0
Z104,2025-01-02,367.3688323094402,188.0
Z104,2025-01-03,247.32038489607353,153.0
Z104,2025-01-04,279.75269056317336,131.0
Z104,2025-01-05,128.7006131284638,71.0
Z104,2025-01-06,214.8749221989322,156.0
Z104,2025-01-07,383.267102342136,134.0
Z104,2025-01-08,276.85161525262765,177.0
Z104,2025-01-09,203.3505565427385,63.0
Z104,2025-01-10,287.7001541894779,190.0
Z104,2025-01-11,373.12332687343485,175.0
Z104,2025-01-12,182.197180141777,27.0
Z104,2025-01-13,251.5350155412023,118.0
Z104,2025-01-14,387.6071961735266,70.0
Z104,2025-01-15,151.7188429895358,118.0
Z104,2025-01-16,315.89917767901346,140.0
Z104,2025-01-17,284.3443024608947,109.0
Z104,2025-01-18,303.90253934219044,49.0
Z104,2025-01-19,205.36588920027089,158.0
Z104,2025-01-20,194.16381204512948,167.0
Z104,2025-01-21,305.26290117651115,50.0
Z104,2025-01-22,,181.0
Z104,2025-01-23,225.89642345770153,159.0
Z104,2025-01-24,156.4523938158754,195.0
Z104,2025-01-25,102.49145233699892,175.0
Z104,2025-01-26,391.01720801142085,86.0
Z104,2025-01-27,229.5108935969257,136.0
Z104,2025-01-28,390.80488432594757,195.0
Z104,2025-01-29,142.09705593034784,189.0
Z104,2025-01-30,276.2100338372458,199.0
Z104,2025-01-31,160.29220983737187,24.0
Z104,2025-02-01,337.0222380889824,96.0
Z104,2025-02-02,335.11089662829255,31.0
Z104,2025-02-03,133.78214471179353,78.0
Z104,2025-02-04,373.6193358629167,84.0
Z104,2025-02-05,158.3888941609674,71.0
Z104,2025-02-06,283.89320247680814,62.0
Z104,2025-02-07,395.69008602631123,
Z104,2025-02-08,364.71896042990915,112.0
Z104,2025-02-09,386.9691785683507,
Z104,2025-02-10,202.77963136543582,130.0
Z104,2025-02-11,131.672692665839,69.0
Z104,2025-02-12,156.50406198683504,131.0
Z104,2025-02-13,,58.0
Z104,2025-02-14,337.9689034819967,189.0
Z104,2025-02-15,145.04609325516256,99.0
Z104,2025-02-16,297.9194596782271,36.0
Z104,2025-02-17,197.07328121185355,62.0
Z104,2025-02-18,202.36062171764604,68.0
Z104,2025-02-19,298.5753190473779,24.0
Z104,2025-02-20,240.09982585996607,148.0
Z104,2025-02-21,343.6099879077982,86.0
Z104,2025-02-22,146.7755528988481,131.0
Z104,2025-02-23,336.98448093011154,43.0
Z104,2025-02-24,119.27057441722626,48.0
Z104,2025-02-25,158.2161640736815,162.0
Z104,2025-02-26,296.8449143509496,151.0
Z104,2025-02-27,356.47769695332136,63.0
Z104,2025-02-28,175.80388832180472,84.0
Z104,2025-03-01,198.1574817486739,139.0
Z104,2025-03-02,261.136224486022,145.0
Z104,2025-03-03,,50.0
Z104,2025-03-04,343.34687847625173,167.0
Z104,2025-03-05,332.09099350172824,29.0
Z104,2025-03-06,143.5875135897345,
Z104,2025-03-07,239.14891954498964,101.0
Z104,2025-03-08,332.4483299963864,175.0
Z104,2025-03-09,201.19885933102444,
Z104,2025-03-10,289.9320468153195,43.0
Z104,2025-03-11,115.06393643727182,58.0
Z104,2025-03-12,282.6066281587954,138.0
Z104,2025-03-13,145.7958940001821,198.0
Z104,2025-03-14,349.1749975343354,
Z104,2025-03-15,206.63483907414354,69.0
Z104,2025-03-16,184.46615881845872,26.0
Z104,2025-03-17,352.2666930134455,119.0
Z104,2025-03-18,115.04320692154306,100.0
Z104,2025-03-19,218.98263980030345,87.0
Z104,2025-03-20,211.00106217250942,56.0
Z104,2025-03-21,185.44011227486527,102.0
Z104,2025-03-22,373.5262996004431,73.0
Z104,2025-03-23,325.27851805501666,109.0
Z104,2025-03-24,119.17694925758164,50.0
Z104,2025-03-25,314.40623483048626,119.0
Z104,2025-03-26,258.1897399386382,112.0
Z104,2025-03-27,370.2603683204738,108.0
Z104,2025-03-28,193.88368520450754,142.0
Z104,2025-03-29,,
Z104,2025-03-30,,66.0
Z104,2025-03-31,246.8682718682817,196.0
Z105,2025-01-01,236.83161985516378,165.0
Z105,2025-01-02,161.68884265968438,
Z105,2025-01-03,326.7129767477178,37.0
Z105,2025-01-04,235.4008098217866,77.0
Z105,2025-01-05,387.55488250078173,90.0
Z105,2025-01-06,178.2425281578329,100.0
Z105,2025-01-07,304.8231518881123,172.0
Z105,2025-01-08,382.21512389173256,165.0
Z105,2025-01-09,299.0374969048278,71.0
Z105,2025-01-10,361.3818722852184,62.0
Z105,2025-01-11,348.2442879271018,86.0
Z105,2025-01-12,208.03531464670115,108.0
Z105,2025-01-13,280.03718198184896,154.0
Z105,2025-01-14,146.8784019434067,130.0
Z105,2025-01-15,260.6577648086799,191.0
Z105,2025-01-16,169.12659154430116,191.0
Z105,2025-01-17,323.1210444857337,198.0
Z105,2025-01-18,258.41752656763737,102.0
Z105,2025-01-19,223.36820878949814,98.0
Z105,2025-01-20,180.63912885009327,104.0
Z105,2025-01-21,,40.0
Z105,2025-01-22,121.51315626547981,141.0
Z105,2025-01-23,113.06820417172601,184.0
Z105,2025-01-24,165.17722014815936,47.0
Z105,2025-01-25,391.3217375883459,51.0
Z105,2025-01-26,393.77145049599534,188.0
Z105,2025-01-27,296.4783204316408,73.0
Z105,2025-01-28,364.0320001619214,174.0
Z105,2025-01-29,164.18851925223862,142.0
Z105,2025-01-30,391.61262825298707,106.0
Z105,2025-01-31,142.8354550418694,59.0
Z105,2025-02-01,130.33755645449747,188.0
Z105,2025-02-02,133.66346177418188,89.0
Z105,2025-02-03,271.9383769817694,43.0
Z105,2025-02-04,334.2923202154157,165.0
Z105,2025-02-05,210.00015336238994,93.0
Z105,2025-02-06,393.36879633583794,
Z105,2025-02-07,230.32604143549884,117.0
Z105,2025-02-08,,91.0
Z105,2025-02-09,239.790024455841,
Z105,2025-02-10,,46.0
Z105,2025-02-11,349.6677341513136,108.0
Z105,2025-02-12,237.63048698697787,150.0
Z105,2025-02-13,278.08204781475024,40.0
Z105,2025-02-14,180.20341364765602,140.0
Z105,2025-02-15,293.77495792165416,58.0
Z105,2025-02-16,395.7915831851031,51.0
Z105,2025-02-17,114.71607177633815,197.0
Z105,2025-02-18,365.95920121155035,104.0
Z105,2025-02-19,268.6847508302568,28.0
Z105,2025-02-20,175.62959786868998,69.0
Z105,2025-02-21,386.4669130027774,20.0
Z105,2025-02-22,245.00629091766967,23.0
Z105,2025-02-23,,23.0
Z105,2025-02-24,154.44928848125235,109.0
Z105,2025-02-25,173.33566307699863,181.0
Z105,2025-02-26,349.85471247743277,174.0
Z105,2025-02-27,284.32300279514976,34.0
Z105,2025-02-28,373.97368584649485,128.0
Z105,2025-03-01,,
Z105,2025-03-02,136.34157215467044,188.0
Z105,2025-03-03,101.82625929267701,82.0
Z105,2025-03-04,252.35861128479814,127.0
Z105,2025-03-05,399.49207911459644,127.0
Z105,2025-03-06,308.4895806455917,33.0
Z105,2025-03-07,192.51837758954383,42.0
Z105,2025-03-08,363.0575749078515,130.0
Z105,2025-03-09,334.5166797963879,84.0
Z105,2025-03-10,104.62454982296178,179.0
Z105,2025-03-11,345.05814416230675,60.0
Z105,2025-03-12,190.15802717154878,45.0
Z105,2025-03-13,144.90203937508034,
Z105,2025-03-14,167.89925192112236,163.0
Z105,2025-03-15,240.5739413125417,178.0
Z105,2025-03-16,227.4603781204033,51.0
Z105,2025-03-17,186.66618981226804,157.0
Z105,2025-03-18,151.6654966621098,172.0
Z105,2025-03-19,328.6692368926508,101.0
Z105,2025-03-20,397.03293512047514,128.0
Z105,2025-03-21,333.33747412590714,192.0
Z105,2025-03-22,188.78109030146237,171.0
Z105,2025-03-23,173.44268842364,22.0
Z105,2025-03-24,165.29976281978148,81.0
Z105,2025-03-25,141.0085223467109,98.0
Z105,2025-03-26,,29.0
Z105,2025-03-27,281.62011158600325,169.0
Z105,2025-03-28,311.6507981989412,161.0
Z105,2025-03-29,304.0640112801004,155.0
Z105,2025-03-30,187.69999338501475,142.0
Z105,2025-03-31,199.09330161905396,121.0
Z106,2025-01-01,304.45436063270137,162.0
Z106,2025-01-02,204.8342922350885,129.0
Z106,2025-01-03,163.78695688579393,162.0
Z106,2025-01-04,212.30084610902185,199.0
Z106,2025-01-05,181.6252472733933,89.0
Z106,2025-01-06,126.49381636557334,
Z106,2025-01-07,349.041670682996,
Z106,2025-01-08,355.93341674711087,189.0
Z106,2025-01-09,165.92509005006383,166.0
Z106,2025-01-10,119.43165985756053,59.0
Z106,2025-01-11,321.64823120535385,46.0
Z106,2025-01-12,163.4585877590241,93.0
Z106,2025-01-13,218.03064683105808,
Z106,2025-01-14,119.24057567121497,199.0
Z106,2025-01-15,167.88087542753055,65.0
Z106,2025-01-16,337.87068349889074,
Z106,2025-01-17,341.31893407456056,83.0
Z106,2025-01-18,162.12544746631312,
Z106,2025-01-19,200.77415353200686,145.0
Z106,2025-01-20,140.27152572812307,77.0
Z106,2025-01-21,122.25178908547672,196.0
Z106,2025-01-22,397.65151433452286,48.0
Z106,2025-01-23,,173.0
Z106,2025-01-24,262.62895275949563,46.0
Z106,2025-01-25,,86.0
Z106,2025-01-26,352.02314790631726,182.0
Z106,2025-01-27,342.01443041341827,133.0
Z106,2025-01-28,104.96183478696298,97.0
Z106,2025-01-29,156.04236945714953,109.0
Z106,2025-01-30,296.47159063534934,150.0
Z106,2025-01-31,212.72780434118886,180.0
Z106,2025-02-01,394.7447953183321,61.0
Z106,2025-02-02,299.6214377914762,
Z106,2025-02-03,386.96467261876194,48.0
Z106,2025-02-04,,28.0
Z106,2025-02-05,359.1871084345069,51.0
Z106,2025-02-06,196.4056917445676,169.0
Z106,2025-02-07,396.86944247134204,105.0
Z106,2025-02-08,147.3066016219442,77.0
Z106,2025-02-09,254.90194565149798,76.0
Z106,2025-02-10,337.8533601511366,157.0
Z106,2025-02-11,229.79274418121076,44.0
Z106,2025-02-12,240.425218056294,95.0
Z106,2025-02-13,395.9067386517223,134.0
Z106,2025-02-14,227.592445090346,150.0
Z106,2025-02-15,281.2216301797191,102.0
Z106,2025-02-16,116.3618982025452,194.0
Z106,2025-02-17,352.663024063078,173.0
Z106,2025-02-18,294.4504146938631,32.0
Z106,2025-02-19,221.20603085884406,154.0
Z106,2025-02-20,104.85086198635592,181.0
Z106,2025-02-21,277.50064617805117,41.0
Z106,2025-02-22,103.79734854524865,103.0
Z106,2025-02-23,100.36108417270538,126.0
Z106,2025-02-24,284.8295686448064,42.0
Z106,2025-02-25,156.70512020036628,195.0
Z106,2025-02-26,,
Z106,2025-02-27,295.9814697498231,113.0
Z106,2025-02-28,116.10915638181228,106.0
Z106,2025-03-01,194.0216684423669,130.0
Z106,2025-03-02,144.82957064260572,71.0
Z106,2025-03-03,274.05291093896017,102.0
Z106,2025-03-04,298.52954641821873,186.0
Z106,2025-03-05,316.34075607971306,60.0
Z106,2025-03-06,176.56936507556964,183.0
Z106,2025-03-07,126.77492549097519,25.0
Z106,2025-03-08,123.60509708256934,170.0
Z106,2025-03-09,227.84546453521713,157.0
Z106,2025-03-10,,118.0
Z106,2025-03-11,165.3187102741074,104.0
Z106,2025-03-12,177.0224804024648,
Z106,2025-03-13,130.2666406317577,49.0
Z106,2025-03-14,281.67108216817905,89.0
Z106,2025-03-15,303.96186218415244,24.0
Z106,2025-03-16,292.879362448228,98.0
Z106,2025-03-17,358.3390729134344,62.0
Z106,2025-03-18,245.92775050782151,199.0
Z106,2025-03-19,,96.0
Z106,2025-03-20,186.8215392113238,25.0
Z106,2025-03-21,298.72899202640554,21.0
Z106,2025-03-22,,36.0
Z106,2025-03-23,259.30093892288875,
Z106,2025-03-24,304.8893256066061,31.0
Z106,2025-03-25,291.2172551119898,
Z106,2025-03-26,364.3974668394855,97.0
Z106,2025-03-27,275.80491324348895,26.0
Z106,2025-03-28,,179.0
Z106,2025-03-29,174.61214678994037,176.0
Z106,2025-03-30,303.45477537672036,193.0
Z106,2025-03-31,370.6582355148027,92.0
Z107,2025-01-01,215.71969836994998,97.0
Z107,2025-01-02,333.73125620159396,44.0
Z107,2025-01-03,317.4367903586306,72.0
Z107,2025-01-04,117.85785906154675,176.0
Z107,2025-01-05,274.4524928872217,101.0
Z107,2025-01-06,,100.0
Z107,2025-01-07,390.19575166917735,153.0
Z107,2025-01-08,343.42225081019683,95.0
Z107,2025-01-09,132.91714037413604,185.0
Z107,2025-01-10,136.52559929430353,22.0
Z107,2025-01-11,,54.0
Z107,2025-01-12,203.466752251955,66.0
Z107,2025-01-13,110.47175772193279,180.0
Z107,2025-01-14,262.49245234991594,112.0
Z107,2025-01-15,216.35352990575407,150.0
Z107,2025-01-16,,78.0
Z107,2025-01-17,340.5761176767948,115.0
Z107,2025-01-18,374.5230295836418,37.0
Z107,2025-01-19,326.97818020423904,145.0
Z107,2025-01-20,346.7266930048832,96.0
Z107,2025-01-21,164.9471701798352,85.0
Z107,2025-01-22,179.0718852755803,172.0
Z107,2025-01-23,162.55826208975634,39.0
Z107,2025-01-24,329.5190294096692,176.0
Z107,2025-01-25,384.37512368034913,
Z107,2025-01-26,315.05116202017075,91.0
Z107,2025-01-27,364.4400294638668,174.0
Z107,2025-01-28,291.6097284649518,141.0
Z107,2025-01-29,216.29797016763973,189.0
Z107,2025-01-30,,85.0
Z107,2025-01-31,122.59642965022145,118.0
Z107,2025-02-01,109.43715857380782,
Z107,2025-02-02,308.6426812567232,170.0
Z107,2025-02-03,231.5286676033542,
Z107,2025-02-04,,99.0
Z107,2025-02-05,267.2983742867249,125.0
Z107,2025-02-06,183.21274399999044,30.0
Z107,2025-02-07,242.7677532488472,166.0
Z107,2025-02-08,241.2280665003107,159.0
Z107,2025-02-09,216.52816636835712,149.0
Z107,2025-02-10,346.20261502032116,190.0
Z107,2025-02-11,235.34920110627877,
Z107,2025-02-12,,
Z107,2025-02-13,368.6560361142478,52.0
Z107,2025-02-14,359.87008685767677,43.0
Z107,2025-02-15,367.12666113374956,168.0
Z107,2025-02-16,181.0014989395042,65.0
Z107,2025-02-17,110.49474649241886,37.0
Z107,2025-02-18,178.32003996859876,152.0
Z107,2025-02-19,183.61220368621258,27.0
Z107,2025-02-20,372.8080980174904,104.0
Z107,2025-02-21,294.7728198513912,130.0
Z107,2025-02-22,124.51118788066863,76.0
Z107,2025-02-23,140.61357880333034,24.0
Z107,2025-02-24,146.70283766259263,32.0
Z107,2025-02-25,289.1265244506769,102.0
Z107,2025-02-26,320.62420765210095,184.0
Z107,2025-02-27,357.8931731696188,109.0
Z107,2025-02-28,382.1909652418729,176.0
Z107,2025-03-01,160.51136721593252,88.0
Z107,2025-03-02,192.9317454172147,51.0
Z107,2025-03-03,172.0968642234492,121.0
Z107,2025-03-04,207.6284702398413,195.0
Z107,2025-03-05,,149.0
Z107,2025-03-06,272.5337700818085,88.0
Z107,2025-03-07,321.4575691973497,198.0
Z107,2025-03-08,247.0357708380346,182.0
Z107,2025-03-09,108.65737400083736,162.0
Z107,2025-03-10,119.2586457993443,91.0
Z107,2025-03-11,,130.0
Z107,2025-03-12,315.63671044600767,84.0
Z107,2025-03-13,164.59915825861947,185.0
Z107,2025-03-14,316.57287219769125,36.0
Z107,2025-03-15,343.19973204505374,99.0
Z107,2025-03-16,223.56924350863335,192.0
Z107,2025-03-17,323.9257698532315,148.0
Z107,2025-03-18,221.20898509853797,22.0
Z107,2025-03-19,303.505188836506,146.0
Z107,2025-03-20,329.1991147958629,147.0
Z107,2025-03-21,397.57798549243324,89.0
Z107,2025-03-22,203.6189986190788,71.0
Z107,2025-03-23,223.31223417238346,141.0
Z107,2025-03-24,149.6860178230514,22.0
Z107,2025-03-25,161.22191752054206,113.0
Z107,2025-03-26,308.0185007795133,66.0
Z107,2025-03-27,375.11367704634284,94.0
Z107,2025-03-28,218.38148549837217,110.0
Z107,2025-03-29,,105.0
Z107,2025-03-30,185.52984981489823,25.0
Z107,2025-03-31,236.51551144244158,193.0
Z108,2025-01-01,187.1950988096105,114.0
Z108,2025-01-02,170.07372493655987,80.0
Z108,2025-01-03,320.7953466271239,62.0
Z108,2025-01-04,102.35347637218696,75.0
Z108,2025-01-05,261.76915820094496,133.0
Z108,2025-01-06,338.1300421089262,167.0
Z108,2025-01-07,179.86848589524044,66.0
Z108,2025-01-08,280.9874531836052,188.0
Z108,2025-01-09,300.67003168558534,50.0
Z108,2025-01-10,296.50740892152703,121.0
Z108,2025-01-11,233.7548902596153,83.0
Z108,2025-01-12,203.97339636273375,109.0
Z108,2025-01-13,350.777221908344,110.0
Z108,2025-01-14,327.5337870999593,65.0
Z108,2025-01-15,196.37655202417375,129.0
Z108,2025-01-16,130.90575833266183,114.0
Z108,2025-01-17,121.54226363364076,43.0
Z108,2025-01-18,128.2827933696808,108.0
Z108,2025-01-19,274.8608083576129,
Z108,2025-01-20,115.49865274869691,188.0
Z108,2025-01-21,201.0780624892115,172.0
Z108,2025-01-22,325.9599105742688,48.0
Z108,2025-01-23,188.30444995461343,
Z108,2025-01-24,328.992423154039,126.0
Z108,2025-01-25,323.6401114621166,149.0
Z108,2025-01-26,173.7481397899649,159.0
Z108,2025-01-27,318.6466540278236,152.0
Z108,2025-01-28,,110.0
Z108,2025-01-29,219.23617770010804,75.0
Z108,2025-01-30,163.12614512245545,97.0
Z108,2025-01-31,256.3812420675607,90.0
Z108,2025-02-01,376.4192764000589,184.0
Z108,2025-02-02,291.8850197296186,55.0
Z108,2025-02-03,151.87674928817836,93.0
Z108,2025-02-04,304.82707742005596,48.0
Z108,2025-02-05,228.16090818455038,99.0
Z108,2025-02-06,277.4586392066119,185.0
Z108,2025-02-07,320.21921050693237,121.0
Z108,2025-02-08,254.48420545433345,188.0
Z108,2025-02-09,344.19519237199256,
Z108,2025-02-10,316.6466737949884,112.0
Z108,2025-02-11,284.5220020055532,131.0
Z108,2025-02-12,145.23784474970546,142.0
Z108,2025-02-13,350.78473327347047,160.0
Z108,2025-02-14,380.7716755959448,153.0
Z108,2025-02-15,141.08953714278846,27.0
Z108,2025-02-16,246.47233883002917,137.0
Z108,2025-02-17,177.66662259115134,28.0
Z108,2025-02-18,326.35699222766937,170.0
Z108,2025-02-19,316.48889080141,40.0
Z108,2025-02-20,142.2655361711196,148.0
Z108,2025-02-21,363.10818137849117,65.0
Z108,2025-02-22,154.2919191934007,81.0
Z108,2025-02-23,339.17770769443223,21.0
Z108,2025-02-24,237.09410788840145,123.0
Z108,2025-02-25,198.48168806744536,94.0
Z108,2025-02-26,147.47177880226405,
Z108,2025-02-27,150.28427684398883,191.0
Z108,2025-02-28,298.5671664102701,107.0
Z108,2025-03-01,265.1291163841362,147.0
Z108,2025-03-02,136.62562649536983,102.0
Z108,2025-03-03,133.80935813149756,24.0
