zone_id,date,tourist_visits
Z107,2025-01-26,174.0
Z107,2025-01-27,976.0
Z107,2025-01-28,736.0
Z107,2025-01-29,
Z107,2025-01-30,161.0
Z107,2025-01-31,954.0
Z107,2025-02-01,980.0
Z107,2025-02-02,859.0
Z107,2025-02-03,765.0
Z107,2025-02-04,18.0
Z107,2025-02-05,933.0
Z107,2025-02-06,564.0
Z107,2025-02-07,673.0
Z107,2025-02-08,846.0
Z107,2025-02-09,52.0
Z107,2025-02-10,890.0
Z107,2025-02-11,
Z107,2025-02-12,613.0
Z107,2025-02-13,83.0
Z107,2025-02-14,802.0
Z107,2025-02-15,666.0
Z107,2025-02-16,766.0
Z107,2025-02-17,624.0
Z107,2025-02-18,5.0
Z107,2025-02-19,765.0
Z107,2025-02-20,597.0
Z107,2025-02-21,444.0
Z107,2025-02-22,0.0
Z107,2025-02-23,353.0
Z107,2025-02-24,353.0
Z107,2025-02-25,
Z107,2025-02-26,845.0
Z107,2025-02-27,309.0
Z107,2025-02-28,400.0
Z107,2025-03-01,232.0
Z107,2025-03-02,637.0
Z107,2025-03-03,72.0
Z107,2025-03-04,802.0
Z107,2025-03-05,
Z107,2025-03-06,671.0
Z107,2025-03-07,954.0
Z107,2025-03-08,568.0
Z107,2025-03-09,742.0
Z107,2025-03-10,20.0
Z107,2025-03-11,640.0
Z107,2025-03-12,765.0
Z107,2025-03-13,140.0
Z107,2025-03-14,235.0
Z107,2025-03-15,466.0
Z107,2025-03-16,187.0
Z107,2025-03-17,172.0
Z107,2025-03-18,273.0
Z107,2025-03-19,423.0
Z107,2025-03-20,260.0
Z107,2025-03-21,333.0
Z107,2025-03-22,87.0
Z107,2025-03-23,593.0
Z107,2025-03-24,875.0
Z107,2025-03-25,545.0
Z107,2025-03-26,745.0
Z107,2025-03-27,914.0
Z107,2025-03-28,994.0
Z107,2025-03-29,756.0
Z107,2025-03-30,171.0
Z107,2025-03-31,729.0
Z108,2025-01-01,312.0
Z108,2025-01-02,318.0
Z108,2025-01-03,389.0
Z108,2025-01-04,610.0
Z108,2025-01-05,843.0
Z108,2025-01-06,721.0
Z108,2025-01-07,668.0
Z108,2025-01-08,552.0
Z108,2025-01-09,730.0
Z108,2025-01-10,
Z108,2025-01-11,728.0
Z108,2025-01-12,529.0
Z108,2025-01-13,668.0
Z108,2025-01-14,372.0
Z108,2025-01-15,350.0
Z108,2025-01-16,466.0
Z108,2025-01-17,494.0
Z108,2025-01-18,678.0
Z108,2025-01-19,178.0
Z108,2025-01-20,697.0
Z108,2025-01-21,65.0
Z108,2025-01-22,984.0
Z108,2025-01-23,383.0
Z108,2025-01-24,910.0
Z108,2025-01-25,720.0
Z108,2025-01-26,842.0
Z108,2025-01-27,482.0
Z108,2025-01-28,105.0
Z108,2025-01-29,826.0
Z108,2025-01-30,567.0
Z108,2025-01-31,954.0
Z108,2025-02-01,369.0
Z108,2025-02-02,119.0
Z108,2025-02-03,15.0
Z108,2025-02-04,145.0
Z108,2025-02-05,570.0
Z108,2025-02-06,944.0
Z108,2025-02-07,206.0
Z108,2025-02-08,102.0
Z108,2025-02-09,262.0
Z108,2025-02-10,331.0
Z108,2025-02-11,518.0
Z108,2025-02-12,467.0
Z108,2025-02-13,
Z108,2025-02-14,313.0
Z108,2025-02-15,197.0
Z108,2025-02-16,735.0
Z108,2025-02-17,594.0
Z108,2025-02-18,158.0
Z108,2025-02-19,785.0
Z108,2025-02-20,
Z108,2025-02-21,484.0
Z108,2025-02-22,984.0
Z108,2025-02-23,170.0
Z108,2025-02-24,988.0
Z108,2025-02-25,427.0
Z108,2025-02-26,516.0
Z108,2025-02-27,380.0
Z108,2025-02-28,505.0
Z108,2025-03-01,493.0
Z108,2025-03-02,477.0
Z108,2025-03-03,627.0
Z108,2025-03-04,728.0
Z108,2025-03-05,377.0
Z108,2025-03-06,453.0
Z108,2025-03-07,204.0
Z108,2025-03-08,887.0
Z108,2025-03-09,597.0
Z108,2025-03-10,867.0
Z108,2025-03-11,944.0
Z108,2025-03-12,
Z108,2025-03-13,39.0
Z108,2025-03-14,354.0
Z108,2025-03-15,882.0
Z108,2025-03-16,880.0
Z108,2025-03-17,979.0
Z108,2025-03-18,
Z108,2025-03-19,678.0
Z108,2025-03-20,575.0
Z108,2025-03-21,288.0
Z108,2025-03-22,252.0
Z108,2025-03-23,94.0
Z108,2025-03-24,331.0
Z108,2025-03-25,387.0
Z108,2025-03-26,799.0
Z108,2025-03-27,772.0
Z108,2025-03-28,
Z108,2025-03-29,649.0
Z108,2025-03-30,459.0
Z108,2025-03-31,293.0
Z109,2025-01-01,508.0
Z109,2025-01-02,949.0
Z109,2025-01-03,131.0
Z109,2025-01-04,536.0
Z109,2025-01-05,839.0
Z109,2025-01-06,20.0
Z109,2025-01-07,
Z109,2025-01-08,352.0
Z109,2025-01-09,419.0
Z109,2025-01-10,767.0
Z109,2025-01-11,583.0
Z109,2025-01-12,
Z109,2025-01-13,147.0
Z109,2025-01-14,701.0
Z109,2025-01-15,90.0
Z109,2025-01-16,71.0
Z109,2025-01-17,83.0
Z109,2025-01-18,847.0
Z109,2025-01-19,263.0
Z109,2025-01-20,370.0
Z109,2025-01-21,714.0
Z109,2025-01-22,723.0
Z109,2025-01-23,144.0
Z109,2025-01-24,213.0
Z109,2025-01-25,956.0
Z109,2025-01-26,600.0
Z109,2025-01-27,832.0
Z109,2025-01-28,879.0
Z109,2025-01-29,997.0
Z109,2025-01-30,39.0
Z109,2025-01-31,772.0
Z109,2025-02-01,647.0
Z109,2025-02-02,289.0
Z109,2025-02-03,25.0
Z109,2025-02-04,
Z109,2025-02-05,760.0
Z109,2025-02-06,559.0
Z109,2025-02-07,
Z109,2025-02-08,437.0
Z109,2025-02-09,221.0
Z109,2025-02-10,864.0
Z109,2025-02-11,776.0
Z109,2025-02-12,424.0
Z109,2025-02-13,676.0
Z109,2025-02-14,386.0
Z109,2025-02-15,824.0
Z109,2025-02-16,104.0
Z109,2025-02-17,637.0
Z109,2025-02-18,
Z109,2025-02-19,58.0
Z109,2025-02-20,528.0
Z109,2025-02-21,113.0
Z109,2025-02-22,153.0
Z109,2025-02-23,44.0
Z109,2025-02-24,995.0
Z109,2025-02-25,835.0
Z109,2025-02-26,190.0
Z109,2025-02-27,16.0
Z109,2025-02-28,153.0
Z109,2025-03-01,34.0
Z109,2025-03-02,233.0
Z109,2025-03-03,825.0
Z109,2025-03-04,623.0
Z109,2025-03-05,552.0
Z109,2025-03-06,723.0
Z109,2025-03-07,368.0
Z109,2025-03-08,643.0
Z109,2025-03-09,491.0
Z109,2025-03-10,
Z109,2025-03-11,15.0
Z109,2025-03-12,
Z109,2025-03-13,560.0
Z109,2025-03-14,651.0
Z109,2025-03-15,955.0
Z109,2025-03-16,756.0
Z109,2025-03-17,464.0
Z109,2025-03-18,984.0
Z109,2025-03-19,
Z109,2025-03-20,198.0
Z109,2025-03-21,
Z109,2025-03-22,915.0
Z109,2025-03-23,
Z109,2025-03-24,794.0
Z109,2025-03-25,703.0
Z109,2025-03-26,802.0
Z109,2025-03-27,718.0
Z109,2025-03-28,549.0
Z109,2025-03-29,488.0
Z109,2025-03-30,834.0
Z109,2025-03-31,476.0
Z110,2025-01-01,655.0
Z110,2025-01-02,
Z110,2025-01-03,363.0
Z110,2025-01-04,709.0
Z110,2025-01-05,97.0
Z110,2025-01-06,77.0
Z110,2025-01-07,914.0
Z110,2025-01-08,506.0
Z110,2025-01-09,317.0
Z110,2025-01-10,82.0
Z110,2025-01-11,193.0
Z110,2025-01-12,86.0
Z110,2025-01-13,
Z110,2025-01-14,850.0
Z110,2025-01-15,852.0
Z110,2025-01-16,596.0
Z110,2025-01-17,198.0
Z110,2025-01-18,369.0
Z110,2025-01-19,824.0
Z110,2025-01-20,7.0
Z110,2025-01-21,501.0
Z110,2025-01-22,334.0
Z110,2025-01-23,
Z110,2025-01-24,676.0
Z110,2025-01-25,263.0
Z110,2025-01-26,641.0
Z110,2025-01-27,830.0
Z110,2025-01-28,805.0
Z110,2025-01-29,772.0
Z110,2025-01-30,396.0
Z110,2025-01-31,15.0
Z110,2025-02-01,699.0
Z110,2025-02-02,893.0
Z110,2025-02-03,773.0
Z110,2025-02-04,20.0
Z110,2025-02-05,939.0
Z110,2025-02-06,13.0
Z110,2025-02-07,739.0
Z110,2025-02-08,542.0
Z110,2025-02-09,223.0
Z110,2025-02-10,562.0
Z110,2025-02-11,7.0
Z110,2025-02-12,794.0
Z110,2025-02-13,273.0
Z110,2025-02-14,468.0
Z110,2025-02-15,379.0
Z110,2025-02-16,911.0
Z110,2025-02-17,266.0
Z110,2025-02-18,706.0
Z110,2025-02-19,925.0
Z110,2025-02-20,923.0
Z110,2025-02-21,512.0
Z110,2025-02-22,246.0
Z110,2025-02-23,235.0
Z110,2025-02-24,629.0
Z110,2025-02-25,46.0
Z110,2025-02-26,
Z110,2025-02-27,554.0
Z110,2025-02-28,856.0
Z110,2025-03-01,28.0
Z110,2025-03-02,699.0
Z110,2025-03-03,354.0
Z110,2025-03-04,248.0
Z110,2025-03-05,116.0
Z110,2025-03-06,276.0
Z110,2025-03-07,245.0
Z110,2025-03-08,265.0
Z110,2025-03-09,338.0
Z110,2025-03-10,674.0
Z110,2025-03-11,821.0
Z110,2025-03-12,927.0
Z110,2025-03-13,276.0
Z110,2025-03-14,582.0
Z110,2025-03-15,252.0
Z110,2025-03-16,185.0
Z110,2025-03-17,67.0
Z110,2025-03-18,832.0
Z110,2025-03-19,66.0
Z110,2025-03-20,768.0
Z110,2025-03-21,580.0
Z110,2025-03-22,149.0
Z110,2025-03-23,17.0
Z110,2025-03-24,942.0
Z110,2025-03-25,565.0
Z110,2025-03-26,417.0
Z110,2025-03-27,186.0
Z110,2025-03-28,153.0
Z110,2025-03-29,881.0
Z110,2025-03-30,514.0
Z110,2025-03-31,301.0
Z111,2025-01-01,38.0
Z111,2025-01-02,185.0
Z111,2025-01-03,
Z111,2025-01-04,860.0
Z111,2025-01-05,981.0
Z111,2025-01-06,952.0
Z111,2025-01-07,
Z111,2025-01-08,265.0
Z111,2025-01-09,404.0
Z111,2025-01-10,64.0
Z111,2025-01-11,76.0
Z111,2025-01-12,447.0
Z111,2025-01-13,669.0
Z111,2025-01-14,295.0
Z111,2025-01-15,697.0
Z111,2025-01-16,644.0
Z111,2025-01-17,437.0
Z111,2025-01-18,779.0
Z111,2025-01-19,41.0
Z111,2025-01-20,308.0
Z111,2025-01-21,66.0
Z111,2025-01-22,767.0
Z111,2025-01-23,
Z111,2025-01-24,658.0
Z111,2025-01-25,881.0
Z111,2025-01-26,324.0
Z111,2025-01-27,
Z111,2025-01-28,530.0
Z111,2025-01-29,38.0
Z111,2025-01-30,299.0
Z111,2025-01-31,324.0
Z111,2025-02-01,489.0
Z111,2025-02-02,843.0
Z111,2025-02-03,573.0
Z111,2025-02-04,346.0
Z111,2025-02-05,828.0
Z111,2025-02-06,736.0
Z111,2025-02-07,614.0
Z111,2025-02-08,904.0
Z111,2025-02-09,914.0
Z111,2025-02-10,569.0
Z111,2025-02-11,211.0
Z111,2025-02-12,8.0
Z111,2025-02-13,
Z111,2025-02-14,786.0
Z111,2025-02-15,942.0
Z111,2025-02-16,355.0
Z111,2025-02-17,319.0
Z111,2025-02-18,63.0
Z111,2025-02-19,185.0
Z111,2025-02-20,157.0
Z111,2025-02-21,728.0
Z111,2025-02-22,795.0
Z111,2025-02-23,208.0
Z111,2025-02-24,974.0
Z111,2025-02-25,759.0
Z111,2025-02-26,393.0
Z111,2025-02-27,311.0
Z111,2025-02-28,
Z111,2025-03-01,652.0
Z111,2025-03-02,14.0
Z111,2025-03-03,668.0
Z111,2025-03-04,494.0
Z111,2025-03-05,344.0
Z111,2025-03-06,394.0
Z111,2025-03-07,593.0
Z111,2025-03-08,808.0
Z111,2025-03-09,29.0
Z111,2025-03-10,255.0
Z111,2025-03-11,590.0
Z111,2025-03-12,729.0
Z111,2025-03-13,100.0
Z111,2025-03-14,704.0
Z111,2025-03-15,877.0
Z111,2025-03-16,560.0
Z111,2025-03-17,36.0
Z111,2025-03-18,2.0
Z111,2025-03-19,80.0
Z111,2025-03-20,627.0
Z111,2025-03-21,47.0
Z111,2025-03-22,658.0
Z111,2025-03-23,25.0
Z111,2025-03-24,501.0
Z111,2025-03-25,277.0
Z111,2025-03-26,164.0
Z111,2025-03-27,86.0
Z111,2025-03-28,346.0
Z111,2025-03-29,503.0
Z111,2025-03-30,531.0
Z111,2025-03-31,163.0
Z112,2025-01-01,512.0
Z112,2025-01-02,
Z112,2025-01-03,627.0
Z112,2025-01-04,73.0
Z112,2025-01-05,983.0
Z112,2025-01-06,633.0
Z112,2025-01-07,691.0
Z112,2025-01-08,72.0
Z112,2025-01-09,982.0
Z112,2025-01-10,275.0
Z112,2025-01-11,140.0
Z112,2025-01-12,287.0
Z112,2025-01-13,986.0
Z112,2025-01-14,265.0
Z112,2025-01-15,502.0
Z112,2025-01-16,869.0
Z112,2025-01-17,422.0
Z112,2025-01-18,596.0
Z112,2025-01-19,281.0
Z112,2025-01-20,456.0
Z112,2025-01-21,882.0
Z112,2025-01-22,30.0
Z112,2025-01-23,349.0
Z112,2025-01-24,756.0
Z112,2025-01-25,191.0
Z112,2025-01-26,941.0
Z112,2025-01-27,835.0
Z112,2025-01-28,511.0
Z112,2025-01-29,274.0
Z112,2025-01-30,492.0
Z112,2025-01-31,51.0
Z112,2025-02-01,914.0
Z112,2025-02-02,728.0
Z112,2025-02-03,502.0
Z112,2025-02-04,96.0
Z112,2025-02-05,599.0
Z112,2025-02-06,332.0
Z112,2025-02-07,198.0
Z112,2025-02-08,64.0
Z112,2025-02-09,370.0
Z112,2025-02-10,729.0
Z112,2025-02-11,729.0
Z112,2025-02-12,520.0
Z112,2025-02-13,550.0
Z112,2025-02-14,130.0
Z112,2025-02-15,459.0
Z112,2025-02-16,818.0
Z112,2025-02-17,352.0
Z112,2025-02-18,479.0
Z112,2025-02-19,335.0
Z112,2025-02-20,123.0
Z112,2025-02-21,700.0
Z112,2025-02-22,116.0
Z112,2025-02-23,456.0
Z112,2025-02-24,849.0
Z112,2025-02-25,999.0
Z112,2025-02-26,
Z112,2025-02-27,460.0
Z112,2025-02-28,579.0
Z112,2025-03-01,2.0
Z112,2025-03-02,221.0
Z112,2025-03-03,562.0
Z112,2025-03-04,345.0
Z112,2025-03-05,839.0
Z112,2025-03-06,976.0
Z112,2025-03-07,137.0
Z112,2025-03-08,583.0
Z112,2025-03-09,304.0
Z112,2025-03-10,531.0
Z112,2025-03-11,471.0
Z112,2025-03-12,128.0
Z112,2025-03-13,568.0
Z112,2025-03-14,301.0
Z112,2025-03-15,
Z112,2025-03-16,707.0
Z112,2025-03-17,53.0
Z112,2025-03-18,185.0
Z112,2025-03-19,590.0
Z112,2025-03-20,495.0
Z112,2025-03-21,337.0
Z112,2025-03-22,323.0
Z112,2025-03-23,305.0
Z112,2025-03-24,136.0
Z112,2025-03-25,832.0
Z112,2025-03-26,24.0
Z112,2025-03-27,687.0
Z112,2025-03-28,926.0
Z112,2025-03-29,891.0
Z112,2025-03-30,409.0
Z112,2025-03-31,502.0
Z113,2025-01-01,716.0
Z113,2025-01-02,836.0
Z113,2025-01-03,275.0
Z113,2025-01-04,831.0
Z113,2025-01-05,836.0
Z113,2025-01-06,29.0
Z113,2025-01-07,904.0
Z113,2025-01-08,814.0
Z113,2025-01-09,571.0
Z113,2025-01-10,777.0
Z113,2025-01-11,964.0
Z113,2025-01-12,919.0
Z113,2025-01-13,531.0
Z113,2025-01-14,212.0
Z113,2025-01-15,
Z113,2025-01-16,958.0
Z113,2025-01-17,918.0
Z113,2025-01-18,555.0
Z113,2025-01-19,
Z113,2025-01-20,570.0
Z113,2025-01-21,471.0
Z113,2025-01-22,528.0
Z113,2025-01-23,864.0
Z113,2025-01-24,932.0
Z113,2025-01-25,39.0
Z113,2025-01-26,484.0
Z113,2025-01-27,301.0
Z113,2025-01-28,107.0
Z113,2025-01-29,397.0
Z113,2025-01-30,199.0
Z113,2025-01-31,144.0
Z113,2025-02-01,566.0
Z113,2025-02-02,148.0
Z113,2025-02-03,703.0
Z113,2025-02-04,736.0
Z113,2025-02-05,887.0
Z113,2025-02-06,355.0
Z113,2025-02-07,186.0
Z113,2025-02-08,733.0
Z113,2025-02-09,613.0
Z113,2025-02-10,938.0
Z113,2025-02-11,979.0
Z113,2025-02-12,149.0
Z113,2025-02-13,499.0
Z113,2025-02-14,389.0
Z113,2025-02-15,970.0
Z113,2025-02-16,549.0
Z113,2025-02-17,553.0
Z113,2025-02-18,331.0
Z113,2025-02-19,454.0
Z113,2025-02-20,793.0
Z113,2025-02-21,570.0
Z113,2025-02-22,879.0
Z113,2025-02-23,998.0
Z113,2025-02-24,375.0
Z113,2025-02-25,
Z113,2025-02-26,915.0
Z113,2025-02-27,208.0
Z113,2025-02-28,891.0
Z113,2025-03-01,337.0
Z113,2025-03-02,728.0
Z113,2025-03-03,
Z113,2025-03-04,948.0
Z113,2025-03-05,429.0
Z113,2025-03-06,598.0
Z113,2025-03-07,479.0
Z113,2025-03-08,140.0
Z113,2025-03-09,571.0
Z113,2025-03-10,386.0
Z113,2025-03-11,673.0
Z113,2025-03-12,
Z113,2025-03-13,794.0
Z113,2025-03-14,490.0
Z113,2025-03-15,0.0
Z113,2025-03-16,29.0
Z113,2025-03-17,79.0
Z113,2025-03-18,797.0
Z113,2025-03-19,
Z113,2025-03-20,374.0
Z113,2025-03-21,
Z113,2025-03-22,35.0
Z113,2025-03-23,741.0
Z113,2025-03-24,933.0
Z113,2025-03-25,649.0
Z113,2025-03-26,911.0
Z113,2025-03-27,678.0
Z113,2025-03-28,637.0
Z113,2025-03-29,214.0
Z113,2025-03-30,700.0
Z113,2025-03-31,70.0
Z114,2025-01-01,14.0
Z114,2025-01-02,944.0
Z114,2025-01-03,396.0
Z114,2025-01-04,41.0
Z114,2025-01-05,574.0
Z114,2025-01-06,262.0
Z114,2025-01-07,232.0
Z114,2025-01-08,997.0
Z114,2025-01-09,732.0
Z114,2025-01-10,768.0
Z114,2025-01-11,275.0
Z114,2025-01-12,129.0
Z114,2025-01-13,585.0
Z114,2025-01-14,561.0
Z114,2025-01-15,730.0
Z114,2025-01-16,674.0
Z114,2025-01-17,286.0
Z114,2025-01-18,556.0
Z114,2025-01-19,
Z114,2025-01-20,382.0
Z114,2025-01-21,489.0
Z114,2025-01-22,902.0
Z114,2025-01-23,528.0
Z114,2025-01-24,890.0
Z114,2025-01-25,919.0
Z114,2025-01-26,88.0
Z114,2025-01-27,138.0
Z114,2025-01-28,365.0
Z114,2025-01-29,501.0
Z114,2025-01-30,528.0
Z114,2025-01-31,856.0
Z114,2025-02-01,
Z114,2025-02-02,35.0
Z114,2025-02-03,136.0
Z114,2025-02-04,86.0
Z114,2025-02-05,419.0
Z114,2025-02-06,961.0
Z114,2025-02-07,208.0
Z114,2025-02-08,955.0
Z114,2025-02-09,373.0
Z114,2025-02-10,
Z114,2025-02-11,583.0
Z114,2025-02-12,392.0
Z114,2025-02-13,651.0
Z114,2025-02-14,371.0
Z114,2025-02-15,384.0
Z114,2025-02-16,194.0
Z114,2025-02-17,627.0
Z114,2025-02-18,399.0
Z114,2025-02-19,987.0
Z114,2025-02-20,226.0
Z114,2025-02-21,136.0
Z114,2025-02-22,337.0
Z114,2025-02-23,791.0
Z114,2025-02-24,81.0
Z114,2025-02-25,710.0
Z114,2025-02-26,434.0
Z114,2025-02-27,121.0
Z114,2025-02-28,771.0
Z114,2025-03-01,856.0
Z114,2025-03-02,599.0
Z114,2025-03-03,
Z114,2025-03-04,753.0
Z114,2025-03-05,863.0
Z114,2025-03-06,663.0
Z114,2025-03-07,348.0
Z114,2025-03-08,623.0
Z114,2025-03-09,847.0
Z114,2025-03-10,520.0
Z114,2025-03-11,
Z114,2025-03-12,324.0
Z114,2025-03-13,907.0
Z114,2025-03-14,229.0
Z114,2025-03-15,981.0
Z114,2025-03-16,360.0
Z114,2025-03-17,631.0
Z114,2025-03-18,425.0
Z114,2025-03-19,453.0
Z114,2025-03-20,187.0
Z114,2025-03-21,909.0
Z114,2025-03-22,10.0
Z114,2025-03-23,497.0
Z114,2025-03-24,343.0
Z114,2025-03-25,720.0
Z114,2025-03-26,802.0
Z114,2025-03-27,258.0
Z114,2025-03-28,701.0
Z114,2025-03-29,429.0
Z114,2025-03-30,992.0
Z114,2025-03-31,868.0
Z115,2025-01-01,938.0
Z115,2025-01-02,741.0
Z115,2025-01-03,220.0
Z115,2025-01-04,874.0
Z115,2025-01-05,924.0
Z115,2025-01-06,120.0
Z115,2025-01-07,927.0
Z115,2025-01-08,33.0
Z115,2025-01-09,323.0
Z115,2025-01-10,128.0
Z115,2025-01-11,537.0
Z115,2025-01-12,613.0
Z115,2025-01-13,934.0
Z115,2025-01-14,524.0
Z115,2025-01-15,996.0
Z115,2025-01-16,630.0
Z115,2025-01-17,162.0
Z115,2025-01-18,829.0
Z115,2025-01-19,317.0
Z115,2025-01-20,299.0
Z115,2025-01-21,146.0
Z115,2025-01-22,299.0
Z115,2025-01-23,662.0
Z115,2025-01-24,972.0
Z115,2025-01-25,40.0
Z115,2025-01-26,
Z115,2025-01-27,965.0
Z115,2025-01-28,992.0
Z115,2025-01-29,199.0
Z115,2025-01-30,714.0
Z115,2025-01-31,684.0
Z115,2025-02-01,
Z115,2025-02-02,321.0
Z115,2025-02-03,986.0
Z115,2025-02-04,22.0
Z115,2025-02-05,549.0
Z115,2025-02-06,657.0
Z115,2025-02-07,130.0
Z115,2025-02-08,
Z115,2025-02-09,230.0
Z115,2025-02-10,4.0
Z115,2025-02-11,283.0
Z115,2025-02-12,743.0
Z115,2025-02-13,42.0
Z115,2025-02-14,312.0
Z115,2025-02-15,872.0
Z115,2025-02-16,604.0
Z115,2025-02-17,246.0
Z115,2025-02-18,119.0
Z115,2025-02-19,833.0
Z115,2025-02-20,837.0
Z115,2025-02-21,751.0
Z115,2025-02-22,320.0
Z115,2025-02-23,908.0
Z115,2025-02-24,974.0
Z115,2025-02-25,610.0
Z115,2025-02-26,309.0
Z115,2025-02-27,
Z115,2025-02-28,756.0
Z115,2025-03-01,
Z115,2025-03-02,149.0
Z115,2025-03-03,799.0
Z115,2025-03-04,501.0
Z115,2025-03-05,845.0
Z115,2025-03-06,906.0
Z115,2025-03-07,113.0
Z115,2025-03-08,337.0
Z115,2025-03-09,
Z115,2025-03-10,856.0
Z115,2025-03-11,908.0
Z115,2025-03-12,679.0
Z115,2025-03-13,419.0
Z115,2025-03-14,246.0
Z115,2025-03-15,756.0
Z115,2025-03-16,766.0
Z115,2025-03-17,109.0
Z115,2025-03-18,295.0
Z115,2025-03-19,484.0
Z115,2025-03-20,70.0
Z115,2025-03-21,143.0
Z115,2025-03-22,356.0
Z115,2025-03-23,224.0
Z115,2025-03-24,717.0
Z115,2025-03-25,864.0
Z115,2025-03-26,
Z115,2025-03-27,729.0
Z115,2025-03-28,955.0
Z115,2025-03-29,395.0
Z115,2025-03-30,16.0
Z115,2025-03-31,587.0
Z116,2025-01-01,48.0
Z116,2025-01-02,699.0
Z116,2025-01-03,292.0
Z116,2025-01-04,438.0
Z116,2025-01-05,37.0
Z116,2025-01-06,539.0
Z116,2025-01-07,414.0
Z116,2025-01-08,411.0
Z116,2025-01-09,647.0
Z116,2025-01-10,354.0
Z116,2025-01-11,786.0
Z116,2025-01-12,541.0
Z116,2025-01-13,862.0
Z116,2025-01-14,966.0
Z116,2025-01-15,
Z116,2025-01-16,783.0
Z116,2025-01-17,181.0
Z116,2025-01-18,270.0
Z116,2025-01-19,212.0
Z116,2025-01-20,
Z116,2025-01-21,429.0
Z116,2025-01-22,513.0
Z116,2025-01-23,727.0
Z116,2025-01-24,
Z116,2025-01-25,735.0
Z116,2025-01-26,244.0
Z116,2025-01-27,689.0
Z116,2025-01-28,
Z116,2025-01-29,316.0
Z116,2025-01-30,242.0
Z116,2025-01-31,528.0
Z116,2025-02-01,2.0
Z116,2025-02-02,719.0
Z116,2025-02-03,199.0
Z116,2025-02-04,67.0
Z116,2025-02-05,
Z116,2025-02-06,167.0
Z116,2025-02-07,978.0
Z116,2025-02-08,607.0
Z116,2025-02-09,100.0
Z116,2025-02-10,352.0
Z116,2025-02-11,809.0
Z116,2025-02-12,371.0
Z116,2025-02-13,843.0
Z116,2025-02-14,998.0
Z116,2025-02-15,353.0
Z116,2025-02-16,411.0
Z116,2025-02-17,983.0
Z116,2025-02-18,272.0
Z116,2025-02-19,604.0
Z116,2025-02-20,456.0
Z116,2025-02-21,175.0
Z116,2025-02-22,494.0
Z116,2025-02-23,126.0
Z116,2025-02-24,996.0
Z116,2025-02-25,642.0
Z116,2025-02-26,643.0
Z116,2025-02-27,
Z116,2025-02-28,309.0
Z116,2025-03-01,339.0
Z116,2025-03-02,522.0
Z116,2025-03-03,508.0
Z116,2025-03-04,200.0
Z116,2025-03-05,212.0
Z116,2025-03-06,89.0
Z116,2025-03-07,261.0
Z116,2025-03-08,429.0
Z116,2025-03-09,132.0
Z116,2025-03-10,453.0
Z116,2025-03-11,352.0
Z116,2025-03-12,127.0
Z116,2025-03-13,807.0
Z116,2025-03-14,530.0
Z116,2025-03-15,797.0
Z116,2025-03-16,181.0
Z116,2025-03-17,318.0
Z116,2025-03-18,871.0
Z116,2025-03-19,345.0
Z116,2025-03-20,612.0
Z116,2025-03-21,479.0
Z116,2025-03-22,675.0
Z116,2025-03-23,72.0
Z116,2025-03-24,207.0
Z116,2025-03-25,812.0
Z116,2025-03-26,147.0
Z116,2025-03-27,628.0
Z116,2025-03-28,66.0
Z116,2025-03-29,211.0
Z116,2025-03-30,969.0
Z116,2025-03-31,208.0
Z117,2025-01-01,524.0
Z117,2025-01-02,
Z117,2025-01-03,985.0
Z117,2025-01-04,
Z117,2025-01-05,554.0
Z117,2025-01-06,944.0
Z117,2025-01-07,215.0
Z117,2025-01-08,500.0
Z117,2025-01-09,356.0
Z117,2025-01-10,414.0
Z117,2025-01-11,555.0
Z117,2025-01-12,604.0
Z117,2025-01-13,679.0
Z117,2025-01-14,656.0
Z117,2025-01-15,808.0
Z117,2025-01-16,820.0
Z117,2025-01-17,919.0
Z117,2025-01-18,672.0
Z117,2025-01-19,536.0
Z117,2025-01-20,938.0
Z117,2025-01-21,433.0
Z117,2025-01-22,700.0
Z117,2025-01-23,
Z117,2025-01-24,941.0
Z117,2025-01-25,726.0
Z117,2025-01-26,728.0
Z117,2025-01-27,190.0
Z117,2025-01-28,839.0
Z117,2025-01-29,294.0
Z117,2025-01-30,786.0
Z117,2025-01-31,789.0
Z117,2025-02-01,310.0
Z117,2025-02-02,146.0
Z117,2025-02-03,51.0
Z117,2025-02-04,53.0
Z117,2025-02-05,553.0
Z117,2025-02-06,534.0
Z117,2025-02-07,735.0
Z117,2025-02-08,453.0
Z117,2025-02-09,893.0
Z117,2025-02-10,30.0
Z117,2025-02-11,933.0
Z117,2025-02-12,863.0
Z117,2025-02-13,191.0
Z117,2025-02-14,379.0
Z117,2025-02-15,44.0
Z117,2025-02-16,717.0
Z117,2025-02-17,773.0
Z117,2025-02-18,
Z117,2025-02-19,80.0
Z117,2025-02-20,391.0
Z117,2025-02-21,13.0
Z117,2025-02-22,349.0
Z117,2025-02-23,203.0
Z117,2025-02-24,901.0
Z117,2025-02-25,115.0
Z117,2025-02-26,705.0
Z117,2025-02-27,
Z117,2025-02-28,832.0
Z117,2025-03-01,778.0
Z117,2025-03-02,405.0
Z117,2025-03-03,866.0
Z117,2025-03-04,
Z117,2025-03-05,229.0
Z117,2025-03-06,323.0
Z117,2025-03-07,
Z117,2025-03-08,930.0
Z117,2025-03-09,
Z117,2025-03-10,799.0
Z117,2025-03-11,400.0
